season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,total_result,result,cover_result,team_favored_id_int,spread_category,winner,loser,cover_id
2016,3,6,1:00 PM,0,0,CAR,10,22,MIN,CAR,-6.5,42.5,Bank of America Stadium,"Charlotte, North Carolina",0,84,2,0,-12,32,1,0,0,0,5,Medium Spread,MIN,CAR,MIN
2016,3,6,1:00 PM,0,0,CIN,17,29,DEN,CIN,-3.5,41.5,Paycor Stadium,"Cincinatti, Ohio",0,82,0,0,-12,46,1,1,0,0,7,Medium Spread,DEN,CIN,DEN
2016,3,6,8:30 PM,1,0,DAL,31,17,CHI,DAL,-6.5,45,AT&T Stadium,"Arlington, Texas",0,72,0,1,14,48,1,1,1,1,9,Medium Spread,DAL,CHI,DAL
2016,3,6,1:00 PM,0,0,GB,34,27,DET,GB,-6.5,47.5,Lambeau Field,"Green Bay, Wisconsin",0,72,10,0,7,61,1,1,1,1,12,Medium Spread,GB,DET,GB
2016,3,6,4:30 PM,0,0,IND,26,22,LAC,IND,-1.5,51.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,4,48,1,0,1,1,14,Low Spread,IND,LAC,IND
2016,3,6,1:00 PM,0,0,JAX,17,19,BAL,BAL,-2,45,EverBank Field,"Jacksonville, Florida",0,87,4,0,-2,36,0,0,0,2,3,Low Spread,BAL,JAX,Push
2016,3,6,4:30 PM,0,0,KC,24,3,NYJ,KC,-3,44.5,Arrowhead Stadium,"Kansas City, Missouri",0,65,6,0,21,27,1,0,1,1,16,Low Spread,KC,NYJ,KC
2016,3,6,1:00 PM,0,0,MIA,30,24,CLE,MIA,-10,42.5,Hard Rock Stadium,"Miami Gardens, Florida",0,85,7,0,6,54,1,1,1,0,20,High Spread,MIA,CLE,CLE
2016,3,6,1:00 PM,0,0,NYG,27,29,WAS,NYG,-3.5,47,MetLife Stadium,"East Rutherford, New Jersey",0,67,4,0,-2,56,1,1,0,0,24,Medium Spread,WAS,NYG,WAS
2016,3,6,4:30 PM,0,0,PHI,34,3,PIT,PIT,-4,46.5,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,71,1,0,31,37,0,0,1,1,28,Medium Spread,PHI,PIT,PHI
2016,3,6,4:00 PM,0,0,SEA,37,18,SF,SEA,-10.5,41.5,Lumen Field,"Seattle, Washington",0,69,2,0,19,55,1,1,1,1,29,High Spread,SEA,SF,SEA
2016,3,6,4:00 PM,0,0,TB,32,37,LAR,TB,-3.5,40.5,Raymond James Stadium,"Tampa, Florida",0,89,3,0,-5,69,1,1,0,0,31,Medium Spread,LAR,TB,LAR
2016,3,6,1:00 PM,0,0,TEN,10,17,LVR,LVR,-1.5,47,Nissan Stadium,"Nashville, Tennessee",0,89,3,0,-7,27,0,0,0,0,19,Low Spread,LVR,TEN,LVR
2016,3,0,8:30 PM,1,0,NO,32,45,ATL,NO,-3,54.5,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,-13,77,1,1,0,0,23,Low Spread,ATL,NO,ATL
2016,4,3,8:30 PM,1,0,CIN,22,7,MIA,CIN,-7.5,46.5,Paycor Stadium,"Cincinatti, Ohio",0,59,0,0,15,29,1,0,1,1,7,Medium Spread,CIN,MIA,CIN
2016,4,6,4:30 PM,0,0,ARI,13,17,LAR,ARI,-10,43.5,State Farm Stadium,"Glendale, Arizona",0,72,0,1,-4,30,1,0,0,0,1,High Spread,LAR,ARI,LAR
2016,4,6,1:00 PM,0,0,ATL,48,33,CAR,CAR,-3,48.5,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,15,81,0,1,1,1,5,Low Spread,ATL,CAR,ATL
2016,4,6,1:00 PM,0,0,BAL,27,28,LVR,BAL,-3.5,45,M&T Bank Stadium,"Baltimore, Maryland",0,67,0,0,-1,55,1,1,0,0,3,Medium Spread,LVR,BAL,LVR
2016,4,6,1:00 PM,0,0,CHI,17,14,DET,DET,-3,48,Soldier Field,"Chicago, Illinois",0,64,2,0,3,31,0,0,1,1,11,Low Spread,CHI,DET,CHI
2016,4,6,1:00 PM,0,0,HOU,27,20,TEN,HOU,-3.5,40,NRG Stadium,"Houston, Texas",0,72,0,1,7,47,1,1,1,1,13,Medium Spread,HOU,TEN,HOU
2016,4,6,9:30 AM,0,0,JAX,30,27,IND,IND,-1,48.5,Wembley Stadium,"London, England",1,58,6,0,3,57,0,1,1,1,14,Low Spread,JAX,IND,JAX
2016,4,6,1:00 PM,0,0,NE,0,16,BUF,NE,-3.5,41,Gillette Stadium,"Foxboro, Massachusetts",0,56,2,0,-16,16,1,0,0,0,22,Medium Spread,BUF,NE,BUF
2016,4,6,1:00 PM,0,0,NYJ,17,27,SEA,SEA,-1,40,MetLife Stadium,"East Rutherford, New Jersey",0,61,0,0,-10,44,0,1,0,0,29,Low Spread,SEA,NYJ,SEA
2016,4,6,8:30 PM,1,0,PIT,43,14,KC,PIT,-3.5,48.5,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,60,0,0,29,57,1,1,1,1,28,Medium Spread,PIT,KC,PIT
2016,4,6,4:30 PM,0,0,LAC,34,35,NO,LAC,-3.5,54,Qualcomm Stadium,"San Diego, California",0,73,6,0,-1,69,1,1,0,0,17,Medium Spread,NO,LAC,NO
2016,4,6,4:30 PM,0,0,SF,17,24,DAL,DAL,-1,44,Levi's Stadium,"Santa Clara, California",0,68,8,0,-7,41,0,0,0,0,9,Low Spread,DAL,SF,DAL
2016,4,6,4:00 PM,0,0,TB,7,27,DEN,DEN,-3,42.5,Raymond James Stadium,"Tampa, Florida",0,89,4,0,-20,34,0,0,0,0,10,Low Spread,DEN,TB,DEN
2016,4,6,1:00 PM,0,0,WAS,31,20,CLE,WAS,-7.5,47.5,FedEx Field,"Landover, Maryland",0,70,1,0,11,51,1,1,1,1,33,Medium Spread,WAS,CLE,WAS
2016,4,0,8:30 PM,1,0,MIN,24,10,NYG,MIN,-3.5,42.5,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,14,34,1,0,1,1,21,Medium Spread,MIN,NYG,MIN
2016,5,3,8:30 PM,1,0,SF,21,33,ARI,ARI,-3.5,42.5,Levi's Stadium,"Santa Clara, California",0,72,7,0,-12,54,0,1,0,0,1,Medium Spread,ARI,SF,ARI
2016,5,6,1:00 PM,0,0,BAL,10,16,WAS,BAL,-4,44.5,M&T Bank Stadium,"Baltimore, Maryland",0,61,12,0,-6,26,1,0,0,0,3,Medium Spread,WAS,BAL,WAS
2016,5,6,1:00 PM,0,0,CLE,13,33,NE,NE,-10,47.5,FirstEnergy Stadium,"Cleveland, Ohio",0,57,9,0,-20,46,0,0,0,0,22,High Spread,NE,CLE,NE
2016,5,6,4:30 PM,0,0,DAL,28,14,CIN,CIN,-2.5,46,AT&T Stadium,"Arlington, Texas",0,72,0,1,14,42,0,0,1,1,7,Low Spread,DAL,CIN,DAL
2016,5,6,4:00 PM,0,0,DEN,16,23,ATL,DEN,-3.5,44.5,Empower Field at Mile High,"Denver, Colorado",0,73,1,0,-7,39,1,0,0,0,10,Medium Spread,ATL,DEN,ATL
2016,5,6,1:00 PM,0,0,DET,24,23,PHI,PHI,-3.5,46,Ford Field,"Detroit, Michigan",0,72,0,1,1,47,0,1,1,1,26,Medium Spread,DET,PHI,DET
2016,5,6,8:30 PM,1,0,GB,23,16,NYG,GB,-7,49,Lambeau Field,"Green Bay, Wisconsin",0,48,2,0,7,39,1,0,1,2,12,Medium Spread,GB,NYG,Push
2016,5,6,1:00 PM,0,0,IND,29,23,CHI,IND,-4,47.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,6,52,1,1,1,1,14,Medium Spread,IND,CHI,IND
2016,5,6,4:30 PM,0,0,LAR,19,30,BUF,BUF,-2.5,41.5,Los Angeles Memorial Coliseum,"Los Angeles, California",0,87,5,0,-11,49,0,1,0,0,4,Low Spread,BUF,LAR,BUF
2016,5,6,1:00 PM,0,0,MIA,17,30,TEN,MIA,-2.5,44.5,Hard Rock Stadium,"Miami Gardens, Florida",0,87,12,0,-13,47,1,1,0,0,20,Low Spread,TEN,MIA,TEN
2016,5,6,1:00 PM,0,0,MIN,31,13,HOU,MIN,-6,39,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,18,44,1,1,1,1,21,Medium Spread,MIN,HOU,MIN
2016,5,6,4:30 PM,0,0,LVR,34,31,LAC,LVR,-3.5,50.5,Oakland Coliseum,"Oakland, California",0,78,4,0,3,65,1,1,1,0,19,Medium Spread,LVR,LAC,LAC
2016,5,6,1:00 PM,0,0,PIT,31,13,NYJ,PIT,-10,50,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,57,6,0,18,44,1,0,1,1,28,High Spread,PIT,NYJ,PIT
2016,5,0,8:00 PM,1,0,CAR,14,17,TB,CAR,-6,46.5,Bank of America Stadium,"Charlotte, North Carolina",0,57,2,0,-3,31,1,0,0,0,5,Medium Spread,TB,CAR,TB
2016,6,3,8:30 PM,1,0,LAC,21,13,DEN,DEN,-3,44,Qualcomm Stadium,"San Diego, California",0,69,6,0,8,34,0,0,1,1,10,Low Spread,LAC,DEN,LAC
2016,6,6,1:00 PM,0,0,BUF,45,16,SF,BUF,-7.5,44,New Era Field,"Orchard Park, New York",0,72,9,0,29,61,1,1,1,1,4,Medium Spread,BUF,SF,BUF
2016,6,6,1:00 PM,0,0,CHI,16,17,JAX,CHI,-2.5,46,Soldier Field,"Chicago, Illinois",0,67,3,0,-1,33,1,0,0,0,6,Low Spread,JAX,CHI,JAX
2016,6,6,1:00 PM,0,0,DET,31,28,LAR,DET,-2.5,44,Ford Field,"Detroit, Michigan",0,72,0,1,3,59,1,1,1,1,11,Low Spread,DET,LAR,DET
2016,6,6,4:30 PM,0,0,GB,16,30,DAL,GB,-5,47,Lambeau Field,"Green Bay, Wisconsin",0,67,4,0,-14,46,1,0,0,0,12,Medium Spread,DAL,GB,DAL
2016,6,6,8:30 PM,1,0,HOU,26,23,IND,HOU,-3,47.5,NRG Stadium,"Houston, Texas",0,72,0,1,3,49,1,1,1,2,13,Low Spread,HOU,IND,Push
2016,6,6,1:00 PM,0,0,MIA,30,15,PIT,PIT,-7.5,49.5,Hard Rock Stadium,"Miami Gardens, Florida",0,82,11,0,15,45,0,0,1,1,28,Medium Spread,MIA,PIT,MIA
2016,6,6,1:00 PM,0,0,NE,35,17,CIN,NE,-7.5,48,Gillette Stadium,"Foxboro, Massachusetts",0,66,7,0,18,52,1,1,1,1,22,Medium Spread,NE,CIN,NE
2016,6,6,1:00 PM,0,0,NO,41,38,CAR,CAR,-2.5,53.5,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,3,79,0,1,1,1,5,Low Spread,NO,CAR,NO
2016,6,6,1:00 PM,0,0,NYG,27,23,BAL,NYG,-3.5,42.5,MetLife Stadium,"East Rutherford, New Jersey",0,66,6,0,4,50,1,1,1,1,24,Medium Spread,NYG,BAL,NYG
2016,6,6,4:00 PM,0,0,LVR,10,26,KC,KC,-1,46.5,Oakland Coliseum,"Oakland, California",0,61,5,0,-16,36,0,0,0,0,16,Low Spread,KC,LVR,KC
2016,6,6,4:30 PM,0,0,SEA,26,24,ATL,SEA,-7,45.5,Lumen Field,"Seattle, Washington",0,54,5,0,2,50,1,1,1,0,29,Medium Spread,SEA,ATL,ATL
2016,6,6,1:00 PM,0,0,TEN,28,26,CLE,TEN,-7.5,44.5,Nissan Stadium,"Nashville, Tennessee",0,79,7,0,2,54,1,1,1,0,32,Medium Spread,TEN,CLE,CLE
2016,6,6,1:00 PM,0,0,WAS,27,20,PHI,PHI,-3,45,FedEx Field,"Landover, Maryland",0,69,5,0,7,47,0,1,1,1,26,Low Spread,WAS,PHI,WAS
2016,6,0,8:30 PM,1,0,ARI,28,3,NYJ,ARI,-7,45.5,State Farm Stadium,"Glendale, Arizona",0,72,0,1,25,31,1,0,1,1,1,Medium Spread,ARI,NYJ,ARI
2016,7,3,8:30 PM,1,0,GB,26,10,CHI,GB,-7.5,46.5,Lambeau Field,"Green Bay, Wisconsin",0,47,3,0,16,36,1,0,1,1,12,Medium Spread,GB,CHI,GB
2016,7,6,8:30 PM,1,0,ARI,6,6,SEA,ARI,-2.5,43,State Farm Stadium,"Glendale, Arizona",0,72,0,1,0,12,1,0,0,0,1,Low Spread,Tie,Tie,SEA
2016,7,6,4:00 PM,0,0,ATL,30,33,LAC,ATL,-4.5,52.5,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,-3,63,1,1,0,0,2,Medium Spread,LAC,ATL,LAC
2016,7,6,1:00 PM,0,0,CIN,31,17,CLE,CIN,-11,46.5,Paycor Stadium,"Cincinatti, Ohio",0,66,6,0,14,48,1,1,1,1,7,High Spread,CIN,CLE,CIN
2016,7,6,1:00 PM,0,0,DET,20,17,WAS,WAS,-1,50,Ford Field,"Detroit, Michigan",0,72,0,1,3,37,0,0,1,1,33,Low Spread,DET,WAS,DET
2016,7,6,1:00 PM,0,0,JAX,16,33,LVR,JAX,-2,47.5,EverBank Field,"Jacksonville, Florida",0,72,5,0,-17,49,1,1,0,0,15,Low Spread,LVR,JAX,LVR
2016,7,6,1:00 PM,0,0,KC,27,21,NO,KC,-7,51.5,Arrowhead Stadium,"Kansas City, Missouri",0,69,6,0,6,48,1,0,1,0,16,Medium Spread,KC,NO,NO
2016,7,6,9:30 AM,0,0,LAR,10,17,NYG,NYG,-2.5,44.5,Twickenham Stadium,"London, England",1,54,10,0,-7,27,0,0,0,0,24,Low Spread,NYG,LAR,NYG
2016,7,6,1:00 PM,0,0,MIA,28,25,BUF,BUF,-2.5,46,Hard Rock Stadium,"Miami Gardens, Florida",0,80,10,0,3,53,0,1,1,1,4,Low Spread,MIA,BUF,MIA
2016,7,6,1:00 PM,0,0,NYJ,24,16,BAL,NYJ,-2.5,40,MetLife Stadium,"East Rutherford, New Jersey",0,58,11,0,8,40,1,2,1,1,25,Low Spread,NYJ,BAL,NYJ
2016,7,6,1:00 PM,0,0,PHI,21,10,MIN,MIN,-3,39,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,61,10,0,11,31,0,0,1,1,21,Low Spread,PHI,MIN,PHI
2016,7,6,4:30 PM,0,0,PIT,16,27,NE,NE,-7.5,49,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,63,6,0,-11,43,0,0,0,0,22,Medium Spread,NE,PIT,NE
2016,7,6,4:00 PM,0,0,SF,17,34,TB,SF,-1,45,Levi's Stadium,"Santa Clara, California",0,69,2,0,-17,51,1,1,0,0,30,Low Spread,TB,SF,TB
2016,7,6,1:00 PM,0,0,TEN,26,34,IND,TEN,-4,48,Nissan Stadium,"Nashville, Tennessee",0,71,5,0,-8,60,1,1,0,0,32,Medium Spread,IND,TEN,IND
2016,7,0,8:30 PM,1,0,DEN,27,9,HOU,DEN,-8.5,40,Empower Field at Mile High,"Denver, Colorado",0,66,2,0,18,36,1,0,1,1,10,High Spread,DEN,HOU,DEN
2016,8,3,8:30 PM,1,0,TEN,36,22,JAX,TEN,-3,43.5,Nissan Stadium,"Nashville, Tennessee",0,66,4,0,14,58,1,1,1,1,32,Low Spread,TEN,JAX,TEN
2016,8,6,4:30 PM,0,0,ATL,33,32,GB,ATL,-3,51,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,1,65,1,1,1,0,2,Low Spread,ATL,GB,GB
2016,8,6,1:00 PM,0,0,BUF,25,41,NE,NE,-5.5,48,New Era Field,"Orchard Park, New York",0,50,2,0,-16,66,0,1,0,0,22,Medium Spread,NE,BUF,NE
2016,8,6,1:00 PM,0,0,CAR,30,20,ARI,CAR,-2.5,45.5,Bank of America Stadium,"Charlotte, North Carolina",0,80,4,0,10,50,1,1,1,1,5,Low Spread,CAR,ARI,CAR
2016,8,6,8:30 AM,0,0,CIN,27,27,WAS,CIN,-3,49,Wembley Stadium,"London, England",1,52,3,0,0,54,1,1,0,0,7,Low Spread,Tie,Tie,WAS
2016,8,6,1:00 PM,0,0,CLE,28,31,NYJ,NYJ,-2.5,45.5,FirstEnergy Stadium,"Cleveland, Ohio",0,54,9,0,-3,59,0,1,0,0,25,Low Spread,NYJ,CLE,NYJ
2016,8,6,8:30 PM,1,0,DAL,29,23,PHI,DAL,-5,44,AT&T Stadium,"Arlington, Texas",0,72,0,1,6,52,1,1,1,1,9,Medium Spread,DAL,PHI,DAL
2016,8,6,4:00 PM,0,0,DEN,27,19,LAC,DEN,-3.5,43,Empower Field at Mile High,"Denver, Colorado",0,75,3,0,8,46,1,1,1,1,10,Medium Spread,DEN,LAC,DEN
2016,8,6,1:00 PM,0,0,HOU,20,13,DET,HOU,-1,46.5,NRG Stadium,"Houston, Texas",0,72,0,1,7,33,1,0,1,1,13,Low Spread,HOU,DET,HOU
2016,8,6,1:00 PM,0,0,IND,14,30,KC,KC,-3,50.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,-16,44,0,0,0,0,16,Low Spread,KC,IND,KC
2016,8,6,1:00 PM,0,0,NO,25,20,SEA,SEA,-1,50,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,5,45,0,0,1,1,29,Low Spread,NO,SEA,NO
2016,8,6,1:00 PM,0,0,TB,24,30,LVR,TB,-1,48,Raymond James Stadium,"Tampa, Florida",0,84,10,0,-6,54,1,1,0,0,31,Low Spread,LVR,TB,LVR
2016,8,0,8:30 PM,1,0,CHI,20,10,MIN,MIN,-4.5,39.5,Soldier Field,"Chicago, Illinois",0,57,3,0,10,30,0,0,1,1,21,Medium Spread,CHI,MIN,CHI
2016,9,3,8:30 PM,1,0,TB,28,43,ATL,ATL,-4.5,49,Raymond James Stadium,"Tampa, Florida",0,75,2,0,-15,71,0,1,0,0,2,Medium Spread,ATL,TB,ATL
2016,9,6,1:00 PM,0,0,BAL,21,14,PIT,PIT,-3.5,46,M&T Bank Stadium,"Baltimore, Maryland",0,63,10,0,7,35,0,0,1,1,28,Medium Spread,BAL,PIT,BAL
2016,9,6,1:00 PM,0,0,CLE,10,35,DAL,DAL,-7,49,FirstEnergy Stadium,"Cleveland, Ohio",0,56,2,0,-25,45,0,0,0,0,9,Medium Spread,DAL,CLE,DAL
2016,9,6,4:30 PM,0,0,GB,26,31,IND,GB,-7.5,52,Lambeau Field,"Green Bay, Wisconsin",0,67,5,0,-5,57,1,1,0,0,12,Medium Spread,IND,GB,IND
2016,9,6,1:00 PM,0,0,KC,19,14,JAX,KC,-7,42.5,Arrowhead Stadium,"Kansas City, Missouri",0,60,6,0,5,33,1,0,1,0,16,Medium Spread,KC,JAX,JAX
2016,9,6,4:00 PM,0,0,LAR,10,13,CAR,CAR,-3,44.5,Los Angeles Memorial Coliseum,"Los Angeles, California",0,72,3,0,-3,23,0,0,0,2,5,Low Spread,CAR,LAR,Push
2016,9,6,1:00 PM,0,0,MIA,27,23,NYJ,MIA,-3.5,45,Hard Rock Stadium,"Miami Gardens, Florida",0,79,11,0,4,50,1,1,1,1,20,Medium Spread,MIA,NYJ,MIA
2016,9,6,1:00 PM,0,0,MIN,16,22,DET,MIN,-4.5,42.5,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,-6,38,1,0,0,0,21,Medium Spread,DET,MIN,DET
2016,9,6,1:00 PM,0,0,NYG,28,23,PHI,NYG,-3,42.5,MetLife Stadium,"East Rutherford, New Jersey",0,57,8,0,5,51,1,1,1,1,24,Low Spread,NYG,PHI,NYG
2016,9,6,8:30 PM,1,0,LVR,30,20,DEN,LVR,-1,44.5,Oakland Coliseum,"Oakland, California",0,67,3,0,10,50,1,1,1,1,19,Low Spread,LVR,DEN,LVR
2016,9,6,4:30 PM,0,0,LAC,43,35,TEN,LAC,-3.5,47.5,Qualcomm Stadium,"San Diego, California",0,74,3,0,8,78,1,1,1,1,17,Medium Spread,LAC,TEN,LAC
2016,9,6,4:00 PM,0,0,SF,23,41,NO,NO,-5,53,Levi's Stadium,"Santa Clara, California",0,68,1,0,-18,64,0,1,0,0,23,Medium Spread,NO,SF,NO
2016,9,0,8:30 PM,1,0,SEA,31,25,BUF,SEA,-5.5,43.5,Lumen Field,"Seattle, Washington",0,60,0,0,6,56,1,1,1,1,29,Medium Spread,SEA,BUF,SEA
2016,10,3,8:30 PM,1,0,BAL,28,7,CLE,BAL,-7.5,44,M&T Bank Stadium,"Baltimore, Maryland",0,52,1,0,21,35,1,0,1,1,3,Medium Spread,BAL,CLE,BAL
2016,10,6,4:30 PM,0,0,ARI,23,20,SF,ARI,-14,47,State Farm Stadium,"Glendale, Arizona",0,72,0,1,3,43,1,0,1,0,1,High Spread,ARI,SF,SF
2016,10,6,1:00 PM,0,0,CAR,17,20,KC,CAR,-3,44,Bank of America Stadium,"Charlotte, North Carolina",0,48,4,0,-3,37,1,0,0,0,5,Low Spread,KC,CAR,KC
2016,10,6,1:00 PM,0,0,JAX,21,24,HOU,JAX,-3,42,EverBank Field,"Jacksonville, Florida",0,71,6,0,-3,45,1,1,0,0,15,Low Spread,HOU,JAX,HOU
2016,10,6,8:30 PM,1,0,NE,24,31,SEA,NE,-7.5,49.5,Gillette Stadium,"Foxboro, Massachusetts",0,45,2,0,-7,55,1,1,0,0,22,Medium Spread,SEA,NE,SEA
2016,10,6,1:00 PM,0,0,NO,23,25,DEN,NO,-3,50,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,-2,48,1,0,0,0,23,Low Spread,DEN,NO,DEN
2016,10,6,1:00 PM,0,0,NYJ,6,9,LAR,LAR,-1,38.5,MetLife Stadium,"East Rutherford, New Jersey",0,55,4,0,-3,15,0,0,0,0,18,Low Spread,LAR,NYJ,LAR
2016,10,6,1:00 PM,0,0,PHI,24,15,ATL,PHI,-1.5,49,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,54,6,0,9,39,1,0,1,1,26,Low Spread,PHI,ATL,PHI
2016,10,6,4:30 PM,0,0,PIT,30,35,DAL,PIT,-3,51,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,54,2,0,-5,65,1,1,0,0,28,Low Spread,DAL,PIT,DAL
2016,10,6,4:00 PM,0,0,LAC,24,31,MIA,LAC,-4.5,49,Qualcomm Stadium,"San Diego, California",0,84,3,0,-7,55,1,1,0,0,17,Medium Spread,MIA,LAC,MIA
2016,10,6,1:00 PM,0,0,TB,36,10,CHI,CHI,-2.5,45,Raymond James Stadium,"Tampa, Florida",0,77,2,0,26,46,0,1,1,1,6,Low Spread,TB,CHI,TB
2016,10,6,1:00 PM,0,0,TEN,47,25,GB,GB,-3,49,Nissan Stadium,"Nashville, Tennessee",0,55,0,0,22,72,0,1,1,1,12,Low Spread,TEN,GB,TEN
2016,10,6,1:00 PM,0,0,WAS,26,20,MIN,WAS,-2.5,41.5,FedEx Field,"Landover, Maryland",0,55,4,0,6,46,1,1,1,1,33,Low Spread,WAS,MIN,WAS
2016,10,0,8:30 PM,1,0,NYG,21,20,CIN,PICK,0,49.5,MetLife Stadium,"East Rutherford, New Jersey",0,54,1,0,1,41,0,0,1,1,27,Low Spread,NYG,CIN,
2016,11,3,8:30 PM,1,0,CAR,23,20,NO,CAR,-3.5,53.5,Bank of America Stadium,"Charlotte, North Carolina",0,57,2,0,3,43,1,0,1,0,5,Medium Spread,CAR,NO,NO
2016,11,6,1:00 PM,0,0,CIN,12,16,BUF,CIN,-2.5,48,Paycor Stadium,"Cincinatti, Ohio",0,37,7,0,-4,28,1,0,0,0,7,Low Spread,BUF,CIN,BUF
2016,11,6,1:00 PM,0,0,CLE,9,24,PIT,PIT,-8.5,45.5,FirstEnergy Stadium,"Cleveland, Ohio",0,35,16,0,-15,33,0,0,0,0,28,High Spread,PIT,CLE,PIT
2016,11,6,1:00 PM,0,0,DAL,27,17,BAL,DAL,-7,44.5,AT&T Stadium,"Arlington, Texas",0,72,0,1,10,44,1,0,1,1,9,Medium Spread,DAL,BAL,DAL
2016,11,6,1:00 PM,0,0,DET,26,19,JAX,DET,-5.5,47,Ford Field,"Detroit, Michigan",0,72,0,1,7,45,1,0,1,1,11,Medium Spread,DET,JAX,DET
2016,11,6,1:00 PM,0,0,IND,24,17,TEN,IND,-3,54,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,7,41,1,0,1,1,14,Low Spread,IND,TEN,IND
2016,11,6,1:00 PM,0,0,KC,17,19,TB,KC,-7,45,Arrowhead Stadium,"Kansas City, Missouri",0,43,8,0,-2,36,1,0,0,0,16,Medium Spread,TB,KC,TB
2016,11,6,4:00 PM,0,0,LAR,10,14,MIA,MIA,-1,38.5,Los Angeles Memorial Coliseum,"Los Angeles, California",0,63,4,0,-4,24,0,0,0,0,20,Low Spread,MIA,LAR,MIA
2016,11,6,1:00 PM,0,0,MIN,30,24,ARI,MIN,-2,40,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,6,54,1,1,1,1,21,Low Spread,MIN,ARI,MIN
2016,11,6,1:00 PM,0,0,NYG,22,16,CHI,NYG,-7,41.5,MetLife Stadium,"East Rutherford, New Jersey",0,40,12,0,6,38,1,0,1,0,24,Medium Spread,NYG,CHI,CHI
2016,11,6,4:30 PM,0,0,SF,17,30,NE,NE,-11.5,51.5,Levi's Stadium,"Santa Clara, California",0,61,1,0,-13,47,0,0,0,0,22,High Spread,NE,SF,NE
2016,11,6,4:30 PM,0,0,SEA,26,15,PHI,SEA,-6.5,43,Lumen Field,"Seattle, Washington",0,51,4,0,11,41,1,0,1,1,29,Medium Spread,SEA,PHI,SEA
2016,11,6,8:30 PM,1,0,WAS,42,24,GB,WAS,-3,48.5,FedEx Field,"Landover, Maryland",0,38,15,0,18,66,1,1,1,1,33,Low Spread,WAS,GB,WAS
2016,11,0,8:30 PM,1,0,LVR,27,20,HOU,LVR,-6.5,46,Estadio Azteca,"Mexico City, Mexico",1,62,0,0,7,47,1,1,1,1,19,Medium Spread,LVR,HOU,LVR
2016,12,3,12:30 PM,0,0,DAL,31,26,WAS,DAL,-6,53.5,AT&T Stadium,"Arlington, Texas",0,72,0,1,5,57,1,1,1,0,9,Medium Spread,DAL,WAS,WAS
2016,12,3,4:30 PM,0,0,DET,16,13,MIN,DET,-1.5,42,Ford Field,"Detroit, Michigan",0,72,0,1,3,29,1,0,1,1,11,Low Spread,DET,MIN,DET
2016,12,3,8:30 PM,1,0,IND,7,28,PIT,PIT,-8.5,49.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,-21,35,0,0,0,0,28,High Spread,PIT,IND,PIT
2016,12,6,1:00 PM,0,0,ATL,38,19,ARI,ATL,-4,49,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,19,57,1,1,1,1,2,Medium Spread,ATL,ARI,ATL
2016,12,6,1:00 PM,0,0,BAL,19,14,CIN,BAL,-3.5,42,M&T Bank Stadium,"Baltimore, Maryland",0,49,8,0,5,33,1,0,1,1,3,Medium Spread,BAL,CIN,BAL
2016,12,6,1:00 PM,0,0,BUF,28,21,JAX,BUF,-8.5,44,New Era Field,"Orchard Park, New York",0,38,6,0,7,49,1,1,1,0,4,High Spread,BUF,JAX,JAX
2016,12,6,1:00 PM,0,0,CHI,21,27,TEN,TEN,-6.5,42,Soldier Field,"Chicago, Illinois",0,38,5,0,-6,48,0,1,0,1,32,Medium Spread,TEN,CHI,CHI
2016,12,6,1:00 PM,0,0,CLE,13,27,NYG,NYG,-6.5,46.5,FirstEnergy Stadium,"Cleveland, Ohio",0,46,10,0,-14,40,0,0,0,0,24,Medium Spread,NYG,CLE,NYG
2016,12,6,8:30 PM,1,0,DEN,27,30,KC,DEN,-3.5,40,Empower Field at Mile High,"Denver, Colorado",0,44,6,0,-3,57,1,1,0,0,10,Medium Spread,KC,DEN,KC
