,Unnamed: 0,game_date,season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_capacity,stadium_latitude,stadium_longitude,stadium_elevation,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,total_result,result,cover_result,team_favored_id_int,spread_category,winner,loser,cover_id
1806,1806,12/4/22,2022,13,6,4:30 PM,0,0,CIN,27,24,KC,KC,-2.5,53.5,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482.0,0,41,3,0,3,51,0,0,1,1,16,Low Spread,CIN,KC,CIN
1807,1807,12/4/22,2022,13,6,8:30 PM,1,0,DAL,54,19,IND,DAL,-11.0,44.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607.0,0,72,0,1,35,73,1,1,1,1,9,High Spread,DAL,IND,DAL
1808,1808,12/4/22,2022,13,6,1:00 PM,0,0,DET,40,14,JAX,DET,-1.0,51.0,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581.0,0,72,0,1,26,54,1,1,1,1,11,Low Spread,DET,JAX,DET
1809,1809,12/4/22,2022,13,6,1:00 PM,0,0,HOU,14,27,CLE,CLE,-7.5,46.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43.0,0,72,0,1,-13,41,0,0,0,0,8,Medium Spread,CLE,HOU,CLE
1810,1810,12/4/22,2022,13,6,4:30 PM,0,0,LVR,27,20,LAC,LVR,-2.5,49.5,Allegiant Stadium,"Las Vegas, Nevada","65,000",36.09075,-115.183722,2001.0,0,72,0,1,7,47,1,0,1,1,19,Low Spread,LVR,LAC,LVR
1811,1811,12/4/22,2022,13,6,4:00 PM,0,0,LAR,23,27,SEA,SEA,-6.5,41.0,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66.0,0,72,0,1,-4,50,0,1,0,1,29,Medium Spread,SEA,LAR,LAR
1812,1812,12/4/22,2022,13,6,1:00 PM,0,0,MIN,27,22,NYJ,MIN,-3.0,44.0,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,5,49,1,1,1,1,21,Low Spread,MIN,NYJ,MIN
1813,1813,12/4/22,2022,13,6,1:00 PM,0,0,NYG,20,20,WAS,WAS,-2.5,40.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,43,6,0,0,40,0,0,0,1,33,Low Spread,Tie,Tie,NYG
1814,1814,12/4/22,2022,13,6,1:00 PM,0,0,PHI,35,10,TEN,PHI,-4.5,44.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,44,5,0,25,45,1,1,1,1,26,Medium Spread,PHI,TEN,PHI
1815,1815,12/4/22,2022,13,6,4:00 PM,0,0,SF,33,17,MIA,SF,-5.0,45.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,58,6,0,16,50,1,1,1,1,30,Medium Spread,SF,MIA,SF
1816,1816,12/5/22,2022,13,0,8:30 PM,1,0,TB,17,16,NO,TB,-3.0,40.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35.0,0,73,2,0,1,33,1,0,1,0,31,Low Spread,TB,NO,NO
1817,1817,12/8/22,2022,14,3,8:30 PM,1,0,LAR,17,16,LVR,LVR,-6.5,41.5,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66.0,0,72,0,1,1,33,0,0,1,1,19,Medium Spread,LAR,LVR,LAR
1818,1818,12/11/22,2022,14,6,1:00 PM,0,0,BUF,20,12,NYJ,BUF,-10.0,43.5,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178.0,0,34,8,0,8,32,1,0,1,0,4,High Spread,BUF,NYJ,NYJ
1819,1819,12/11/22,2022,14,6,1:00 PM,0,0,CIN,23,10,CLE,CIN,-4.0,47.0,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482.0,0,44,4,0,13,33,1,0,1,1,7,Medium Spread,CIN,CLE,CIN
1820,1820,12/11/22,2022,14,6,1:00 PM,0,0,DAL,27,23,HOU,DAL,-17.0,44.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607.0,0,72,0,1,4,50,1,1,1,0,9,High Spread,DAL,HOU,HOU
1821,1821,12/11/22,2022,14,6,4:30 PM,0,0,DEN,28,34,KC,KC,-9.0,44.0,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280.0,0,56,8,0,-6,62,0,1,0,1,16,High Spread,KC,DEN,DEN
1822,1822,12/11/22,2022,14,6,1:00 PM,0,0,DET,34,23,MIN,DET,-2.0,51.5,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581.0,0,72,0,1,11,57,1,1,1,1,11,Low Spread,DET,MIN,DET
1823,1823,12/11/22,2022,14,6,8:30 PM,1,0,LAC,23,17,MIA,MIA,-3.0,55.0,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66.0,0,72,0,1,6,40,0,0,1,1,20,Low Spread,LAC,MIA,LAC
1824,1824,12/11/22,2022,14,6,1:00 PM,0,0,NYG,22,48,PHI,PHI,-7.0,44.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,38,6,0,-26,70,0,1,0,0,26,Medium Spread,PHI,NYG,PHI
1825,1825,12/11/22,2022,14,6,1:00 PM,0,0,PIT,14,16,BAL,PIT,-2.0,37.0,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730.0,0,43,6,0,-2,30,1,0,0,0,28,Low Spread,BAL,PIT,BAL
1826,1826,12/11/22,2022,14,6,4:30 PM,0,0,SF,35,7,TB,SF,-3.5,38.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,52,7,0,28,42,1,1,1,1,30,Medium Spread,SF,TB,SF
1827,1827,12/11/22,2022,14,6,4:30 PM,0,0,SEA,24,30,CAR,SEA,-4.0,44.0,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,44,4,0,-6,54,1,1,0,0,29,Medium Spread,CAR,SEA,CAR
1828,1828,12/11/22,2022,14,6,1:00 PM,0,0,TEN,22,36,JAX,TEN,-3.0,41.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430.0,0,50,6,0,-14,58,1,1,0,0,32,Low Spread,JAX,TEN,JAX
1829,1829,12/12/22,2022,14,0,8:30 PM,1,0,ARI,13,27,NE,NE,-2.5,44.0,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068.0,0,72,0,1,-14,40,0,0,0,0,22,Low Spread,NE,ARI,NE
1830,1830,12/15/22,2022,15,3,8:30 PM,1,0,SEA,13,21,SF,SF,-3.0,42.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,39,5,0,-8,34,0,0,0,0,30,Low Spread,SF,SEA,SF
1831,1831,12/17/22,2022,15,5,8:30 PM,1,0,BUF,32,29,MIA,BUF,-7.0,43.5,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178.0,0,25,8,0,3,61,1,1,1,0,4,Medium Spread,BUF,MIA,MIA
1832,1832,12/17/22,2022,15,5,4:30 PM,0,0,CLE,13,3,BAL,CLE,-3.0,39.0,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584.0,0,33,10,0,10,16,1,0,1,1,8,Low Spread,CLE,BAL,CLE
1833,1833,12/17/22,2022,15,5,1:00 PM,0,0,MIN,39,36,IND,MIN,-3.5,47.0,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,3,75,1,1,1,0,21,Medium Spread,MIN,IND,IND
1834,1834,12/18/22,2022,15,6,1:00 PM,0,0,CAR,16,24,PIT,CAR,-2.5,37.0,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751.0,0,46,3,0,-8,40,1,1,0,0,5,Low Spread,PIT,CAR,PIT
1835,1835,12/18/22,2022,15,6,1:00 PM,0,0,CHI,20,25,PHI,PHI,-8.5,48.0,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594.0,0,19,13,0,-5,45,0,0,0,1,26,High Spread,PHI,CHI,CHI
1836,1836,12/18/22,2022,15,6,4:00 PM,0,0,DEN,24,15,ARI,DEN,-1.5,37.0,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280.0,0,37,4,0,9,39,1,1,1,1,10,Low Spread,DEN,ARI,DEN
1837,1837,12/18/22,2022,15,6,1:00 PM,0,0,HOU,24,30,KC,KC,-14.5,48.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43.0,0,72,0,1,-6,54,0,1,0,1,16,High Spread,KC,HOU,HOU
1838,1838,12/18/22,2022,15,6,1:00 PM,0,0,JAX,40,34,DAL,DAL,-4.0,48.0,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10.0,0,53,4,0,6,74,0,1,1,1,9,Medium Spread,JAX,DAL,JAX
1839,1839,12/18/22,2022,15,6,4:00 PM,0,0,LVR,30,24,NE,LVR,-2.5,45.5,Allegiant Stadium,"Las Vegas, Nevada","65,000",36.09075,-115.183722,2001.0,0,72,0,1,6,54,1,1,1,1,19,Low Spread,LVR,NE,LVR
1840,1840,12/18/22,2022,15,6,4:30 PM,0,0,LAC,17,14,TEN,LAC,-3.0,46.5,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66.0,0,72,0,1,3,31,1,0,1,2,17,Low Spread,LAC,TEN,Push
1841,1841,12/18/22,2022,15,6,1:00 PM,0,0,NO,21,18,ATL,NO,-5.0,43.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,3,39,1,0,1,0,23,Medium Spread,NO,ATL,ATL
1842,1842,12/18/22,2022,15,6,1:00 PM,0,0,NYJ,17,20,DET,NYJ,-2.0,44.0,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,38,10,0,-3,37,1,0,0,0,25,Low Spread,DET,NYJ,DET
1843,1843,12/18/22,2022,15,6,4:30 PM,0,0,TB,23,34,CIN,CIN,-3.5,47.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35.0,0,67,5,0,-11,57,0,1,0,0,7,Medium Spread,CIN,TB,CIN
1844,1844,12/18/22,2022,15,6,8:30 PM,1,0,WAS,12,20,NYG,WAS,-4.0,40.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265.0,0,34,8,0,-8,32,1,0,0,0,33,Medium Spread,NYG,WAS,NYG
1845,1845,12/19/22,2022,15,0,8:30 PM,1,0,GB,24,12,LAR,GB,-7.5,39.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640.0,0,15,3,0,12,36,1,0,1,1,12,Medium Spread,GB,LAR,GB
1846,1846,12/22/22,2022,16,3,8:30 PM,1,0,NYJ,3,19,JAX,NYJ,-2.5,36.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,43,14,0,-16,22,1,0,0,0,25,Low Spread,JAX,NYJ,JAX
1847,1847,12/24/22,2022,16,5,1:00 PM,0,0,BAL,17,9,ATL,BAL,-6.5,35.0,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50.0,0,16,12,0,8,26,1,0,1,1,3,Medium Spread,BAL,ATL,BAL
1848,1848,12/24/22,2022,16,5,1:00 PM,0,0,CAR,37,23,DET,DET,-2.5,43.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751.0,0,19,9,0,14,60,0,1,1,1,11,Low Spread,CAR,DET,CAR
1849,1849,12/24/22,2022,16,5,1:00 PM,0,0,CHI,13,35,BUF,BUF,-8.0,40.5,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594.0,0,8,20,0,-22,48,0,1,0,0,4,High Spread,BUF,CHI,BUF
1850,1850,12/24/22,2022,16,5,1:00 PM,0,0,CLE,10,17,NO,CLE,-3.0,32.0,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584.0,0,5,19,0,-7,27,1,0,0,0,8,Low Spread,NO,CLE,NO
1851,1851,12/24/22,2022,16,5,4:30 PM,0,0,DAL,40,34,PHI,DAL,-4.0,48.0,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607.0,0,72,0,1,6,74,1,1,1,1,9,Medium Spread,DAL,PHI,DAL
1852,1852,12/24/22,2022,16,5,1:00 PM,0,0,KC,24,10,SEA,KC,-10.0,50.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,10,12,0,14,34,1,0,1,1,16,High Spread,KC,SEA,KC
1853,1853,12/24/22,2022,16,5,1:00 PM,0,0,MIN,27,24,NYG,MIN,-4.5,48.0,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,3,51,1,1,1,0,21,Medium Spread,MIN,NYG,NYG
1854,1854,12/24/22,2022,16,5,1:00 PM,0,0,NE,18,22,CIN,CIN,-3.0,41.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,15,11,0,-4,40,0,0,0,0,7,Low Spread,CIN,NE,CIN
1855,1855,12/24/22,2022,16,5,8:30 PM,1,0,PIT,13,10,LVR,PIT,-2.0,38.0,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730.0,0,10,6,0,3,23,1,0,1,1,28,Low Spread,PIT,LVR,PIT
1856,1856,12/24/22,2022,16,5,4:00 PM,0,0,SF,37,20,WAS,SF,-6.5,37.0,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,57,4,0,17,57,1,1,1,1,30,Medium Spread,SF,WAS,SF
1857,1857,12/24/22,2022,16,5,1:00 PM,0,0,TEN,14,19,HOU,TEN,-3.0,34.0,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430.0,0,15,10,0,-5,33,1,0,0,0,32,Low Spread,HOU,TEN,HOU
1858,1858,12/25/22,2022,16,6,8:30 PM,1,0,ARI,16,19,TB,TB,-7.5,41.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068.0,0,72,0,1,-3,35,0,0,0,1,31,Medium Spread,TB,ARI,ARI
1859,1859,12/25/22,2022,16,6,4:30 PM,0,0,LAR,51,14,DEN,DEN,-3.0,36.0,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66.0,0,72,0,1,37,65,0,1,1,1,10,Low Spread,LAR,DEN,LAR
1860,1860,12/25/22,2022,16,6,1:00 PM,0,0,MIA,20,26,GB,MIA,-3.5,49.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7.0,0,45,9,0,-6,46,1,0,0,0,20,Medium Spread,GB,MIA,GB
1861,1861,12/26/22,2022,16,0,8:30 PM,1,0,IND,3,20,LAC,LAC,-3.5,44.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717.0,0,72,0,1,-17,23,0,0,0,0,17,Medium Spread,LAC,IND,LAC
1862,1862,12/29/22,2022,17,3,8:30 PM,1,0,TEN,13,27,DAL,DAL,-14.0,40.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430.0,0,56,7,0,-14,40,0,0,0,2,9,High Spread,DAL,TEN,Push
1863,1863,1/1/23,2022,17,6,1:00 PM,0,0,ATL,20,19,ARI,ATL,-6.5,40.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050.0,0,72,0,1,1,39,1,0,1,0,2,Medium Spread,ATL,ARI,ARI
1864,1864,1/1/23,2022,17,6,8:30 PM,1,0,BAL,13,16,PIT,BAL,-1.0,35.5,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50.0,0,60,5,0,-3,29,1,0,0,0,3,Low Spread,PIT,BAL,PIT
1865,1865,1/1/23,2022,17,6,1:00 PM,0,0,DET,41,10,CHI,DET,-4.5,52.5,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581.0,0,72,0,1,31,51,1,0,1,1,11,Medium Spread,DET,CHI,DET
1866,1866,1/1/23,2022,17,6,4:30 PM,0,0,GB,41,17,MIN,GB,-3.5,47.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640.0,0,37,9,0,24,58,1,1,1,1,12,Medium Spread,GB,MIN,GB
1867,1867,1/1/23,2022,17,6,1:00 PM,0,0,HOU,3,31,JAX,JAX,-3.5,43.0,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43.0,0,72,0,1,-28,34,0,0,0,0,15,Medium Spread,JAX,HOU,JAX
1868,1868,1/1/23,2022,17,6,1:00 PM,0,0,KC,27,24,DEN,KC,-12.5,45.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,45,4,0,3,51,1,1,1,0,16,High Spread,KC,DEN,DEN
1869,1869,1/1/23,2022,17,6,4:00 PM,0,0,LVR,34,37,SF,SF,-10.0,41.0,Allegiant Stadium,"Las Vegas, Nevada","65,000",36.09075,-115.183722,2001.0,0,72,0,1,-3,71,0,1,0,1,30,High Spread,SF,LVR,LVR
1870,1870,1/1/23,2022,17,6,4:30 PM,0,0,LAC,31,10,LAR,LAC,-6.5,41.0,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66.0,0,72,0,1,21,41,1,2,1,1,17,Medium Spread,LAC,LAR,LAC
1871,1871,1/1/23,2022,17,6,1:00 PM,0,0,NE,23,21,MIA,NE,-3.0,41.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289.0,0,49,12,0,2,44,1,1,1,0,22,Low Spread,NE,MIA,MIA
1872,1872,1/1/23,2022,17,6,1:00 PM,0,0,NYG,38,10,IND,NYG,-5.5,38.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3.0,0,51,9,0,28,48,1,1,1,1,24,Medium Spread,NYG,IND,NYG
1873,1873,1/1/23,2022,17,6,1:00 PM,0,0,PHI,10,20,NO,PHI,-5.0,42.0,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,52,7,0,-10,30,1,0,0,0,26,Medium Spread,NO,PHI,NO
1874,1874,1/1/23,2022,17,6,4:00 PM,0,0,SEA,23,6,NYJ,NYJ,-1.5,43.0,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,46,1,0,17,29,0,0,1,1,25,Low Spread,SEA,NYJ,SEA
1875,1875,1/1/23,2022,17,6,1:00 PM,0,0,TB,30,24,CAR,TB,-3.5,40.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35.0,0,73,1,0,6,54,1,1,1,1,31,Medium Spread,TB,CAR,TB
1876,1876,1/1/23,2022,17,6,1:00 PM,0,0,WAS,10,24,CLE,WAS,-2.0,41.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265.0,0,57,5,0,-14,34,1,0,0,0,33,Low Spread,CLE,WAS,CLE
1877,1877,1/7/23,2022,18,5,8:30 PM,1,0,JAX,20,16,TEN,JAX,-6.5,39.5,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10.0,0,58,2,0,4,36,1,0,1,0,15,Medium Spread,JAX,TEN,TEN
1878,1878,1/7/23,2022,18,5,4:30 PM,0,0,LVR,13,31,KC,KC,-8.5,52.0,Allegiant Stadium,"Las Vegas, Nevada","65,000",36.09075,-115.183722,2001.0,0,72,0,1,-18,44,0,0,0,0,16,High Spread,KC,LVR,KC
1879,1879,1/8/23,2022,18,6,1:00 PM,0,0,ATL,30,17,TB,ATL,-6.0,40.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050.0,0,72,0,1,13,47,1,1,1,1,2,Medium Spread,ATL,TB,ATL
1880,1880,1/8/23,2022,18,6,1:00 PM,0,0,BUF,35,23,NE,BUF,-8.0,44.0,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178.0,0,28,4,0,12,58,1,1,1,1,4,High Spread,BUF,NE,BUF
1881,1881,1/8/23,2022,18,6,1:00 PM,0,0,CHI,13,29,MIN,MIN,-6.5,42.5,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594.0,0,31,2,0,-16,42,0,0,0,0,21,Medium Spread,MIN,CHI,MIN
1882,1882,1/8/23,2022,18,6,1:00 PM,0,0,CIN,27,16,BAL,CIN,-11.0,39.0,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482.0,0,37,4,0,11,43,1,1,1,2,7,High Spread,CIN,BAL,Push
1883,1883,1/8/23,2022,18,6,4:30 PM,0,0,DEN,31,28,LAC,DEN,-6.5,39.0,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280.0,0,51,2,0,3,59,1,1,1,0,10,Medium Spread,DEN,LAC,LAC
1884,1884,1/8/23,2022,18,6,8:30 PM,1,0,GB,16,20,DET,GB,-4.0,48.0,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640.0,0,23,8,0,-4,36,1,0,0,0,12,Medium Spread,DET,GB,DET
1885,1885,1/8/23,2022,18,6,1:00 PM,0,0,IND,31,32,HOU,IND,-3.0,37.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717.0,0,72,0,1,-1,63,1,1,0,0,14,Low Spread,HOU,IND,HOU
1886,1886,1/8/23,2022,18,6,1:00 PM,0,0,MIA,11,6,NYJ,MIA,-3.5,37.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7.0,0,77,8,0,5,17,1,0,1,1,20,Medium Spread,MIA,NYJ,MIA
1887,1887,1/8/23,2022,18,6,1:00 PM,0,0,NO,7,10,CAR,NO,-3.5,41.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3.0,0,72,0,1,-3,17,1,0,0,0,23,Medium Spread,CAR,NO,CAR
1888,1888,1/8/23,2022,18,6,4:30 PM,0,0,PHI,22,16,NYG,PHI,-17.0,43.0,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,42,5,0,6,38,1,0,1,0,26,High Spread,PHI,NYG,NYG
1889,1889,1/8/23,2022,18,6,1:00 PM,0,0,PIT,28,14,CLE,PIT,-2.5,40.0,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730.0,0,36,5,0,14,42,1,1,1,1,28,Low Spread,PIT,CLE,PIT
1890,1890,1/8/23,2022,18,6,4:30 PM,0,0,SF,38,13,ARI,SF,-14.5,40.0,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,61,8,0,25,51,1,1,1,1,30,High Spread,SF,ARI,SF
1891,1891,1/8/23,2022,18,6,4:30 PM,0,0,SEA,19,16,LAR,SEA,-4.5,43.0,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20.0,0,47,6,0,3,35,1,0,1,0,29,Medium Spread,SEA,LAR,LAR
1892,1892,1/8/23,2022,18,6,4:30 PM,0,0,WAS,26,6,DAL,DAL,-7.5,41.0,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265.0,0,41,5,0,20,32,0,0,1,1,9,Medium Spread,WAS,DAL,WAS
1893,1893,1/14/23,2022,19,5,8:30 PM,1,1,JAX,31,30,LAC,LAC,-2.5,46.5,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10.0,0,45,3,0,1,61,0,1,1,1,17,Low Spread,JAX,LAC,JAX
1894,1894,1/14/23,2022,19,5,4:30 PM,0,1,SF,41,23,SEA,SF,-9.5,42.0,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,58,6,0,18,64,1,1,1,1,30,High Spread,SF,SEA,SF
1895,1895,1/15/23,2022,19,6,1:00 PM,0,1,BUF,34,31,MIA,BUF,-14.0,44.5,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178.0,0,23,4,0,3,65,1,1,1,0,4,High Spread,BUF,MIA,MIA
1896,1896,1/15/23,2022,19,6,8:30 PM,1,1,CIN,24,17,BAL,CIN,-8.0,40.0,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482.0,0,33,5,0,7,41,1,1,1,0,7,High Spread,CIN,BAL,BAL
1897,1897,1/15/23,2022,19,6,4:30 PM,0,1,MIN,24,31,NYG,MIN,-2.5,48.0,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840.0,0,72,0,1,-7,55,1,1,0,0,21,Low Spread,NYG,MIN,NYG
1898,1898,1/16/23,2022,19,0,8:30 PM,1,1,TB,14,31,DAL,DAL,-2.5,45.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35.0,0,58,3,0,-17,45,0,0,0,0,9,Low Spread,DAL,TB,DAL
1899,1899,1/21/23,2022,20,5,4:30 PM,0,1,KC,27,20,JAX,KC,-9.5,52.0,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,38,3,0,7,47,1,0,1,0,16,High Spread,KC,JAX,JAX
1900,1900,1/21/23,2022,20,5,8:30 PM,1,1,PHI,38,7,NYG,PHI,-8.0,48.0,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,38,3,0,31,45,1,0,1,1,26,High Spread,PHI,NYG,PHI
1901,1901,1/22/23,2022,20,6,3:00 PM,0,1,BUF,10,27,CIN,BUF,-6.0,48.5,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178.0,0,34,4,0,-17,37,1,0,0,0,4,Medium Spread,CIN,BUF,CIN
1902,1902,1/22/23,2022,20,6,6:30 PM,1,1,SF,19,12,DAL,SF,-3.5,46.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17.0,0,58,9,0,7,31,1,0,1,1,30,Medium Spread,SF,DAL,SF
1903,1903,1/29/23,2022,21,6,6:30 PM,1,1,KC,23,20,CIN,KC,-1.5,48.0,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,20,11,0,3,43,1,0,1,1,16,Low Spread,KC,CIN,KC
1904,1904,1/29/23,2022,21,6,3:00 PM,0,1,PHI,31,7,SF,PHI,-2.5,45.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30.0,0,51,7,0,24,38,1,0,1,1,26,Low Spread,PHI,SF,PHI
1905,1905,2/12/23,2022,22,6,6:30 PM,1,1,PHI,35,38,KC,PHI,-1.0,51.0,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068.0,1,76,8,0,-3,73,1,1,0,0,26,Low Spread,KC,PHI,KC
1906,1906,9/7/23,2023,1,3,8:30 PM,1,0,KC,20,21,DET,KC,-4.5,53.0,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024.0,0,81,9,0,-1,41,1,0,0,0,16,Medium Spread,DET,KC,DET
1907,1907,9/10/23,2023,1,6,1:00 PM,0,0,ATL,24,10,CAR,ATL,-3.5,39.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050.0,0,72,0,1,14,34,1,0,1,1,2,Medium Spread,ATL,CAR,ATL
