,game_date,season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_capacity,stadium_latitude,stadium_longitude,stadium_elevation,stadium_neutral,weather_temperature,wind_mph,indoor,precipitation,point_differential,total_points_scored,home_favorite,away_favorite,total_result,result,cover_result,team_favored_id_int,spread_category
1658,9/25/22,2022,3,6,8:30 PM,1,0,DEN,11,10,SF,SF,-1.5,45,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,73,6,0,,1,21,0,1,0,1,1,30,Low Spread
1659,9/25/22,2022,3,6,1:00 PM,0,0,IND,20,17,KC,KC,-5,51,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,3,37,0,1,0,1,1,16,Medium Spread
1660,9/25/22,2022,3,6,4:00 PM,0,0,LAC,10,38,JAX,LAC,-6.5,46.5,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66,0,72,0,1,,-28,48,1,0,1,0,0,17,Medium Spread
1661,9/25/22,2022,3,6,1:00 PM,0,0,MIA,21,19,BUF,BUF,-4,54.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,88,6,0,,2,40,0,1,0,1,1,4,Medium Spread
1662,9/25/22,2022,3,6,1:00 PM,0,0,MIN,28,24,DET,MIN,-6.5,51.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,4,52,1,0,1,1,0,21,Medium Spread
1663,9/25/22,2022,3,6,1:00 PM,0,0,NE,26,37,BAL,BAL,-2.5,44.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,67,8,0,,-11,63,0,1,1,0,0,3,Low Spread
1664,9/25/22,2022,3,6,1:00 PM,0,0,NYJ,12,27,CIN,CIN,-6.5,46,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,70,8,0,,-15,39,0,1,0,0,0,7,Medium Spread
1665,9/25/22,2022,3,6,4:30 PM,0,0,SEA,23,27,ATL,SEA,-1,43.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,72,6,0,,-4,50,1,0,1,0,0,29,Low Spread
1666,9/25/22,2022,3,6,4:30 PM,0,0,TB,12,14,GB,TB,-1.5,42,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,89,4,0,,-2,26,1,0,0,0,0,31,Low Spread
1667,9/25/22,2022,3,6,1:00 PM,0,0,TEN,24,22,LVR,LVR,-2,45.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,77,9,0,,2,46,0,1,1,1,1,19,Low Spread
1668,9/25/22,2022,3,6,1:00 PM,0,0,WAS,8,24,PHI,PHI,-6,47.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,75,9,0,,-16,32,0,1,0,0,0,26,Medium Spread
1669,9/26/22,2022,3,0,8:30 PM,1,0,NYG,16,23,DAL,NYG,-1,38.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,66,7,0,,-7,39,1,0,1,0,0,24,Low Spread
1670,9/29/22,2022,4,3,8:30 PM,1,0,CIN,27,15,MIA,CIN,-4,49,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,58,5,0,,12,42,1,0,0,1,1,7,Medium Spread
1671,10/2/22,2022,4,6,1:00 PM,0,0,ATL,23,20,CLE,CLE,-1,48.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,3,43,0,1,0,1,1,8,Low Spread
1672,10/2/22,2022,4,6,1:00 PM,0,0,BAL,20,23,BUF,BUF,-3,50,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,57,12,0,light rain,-3,43,0,1,0,0,2,4,Low Spread
1673,10/2/22,2022,4,6,4:00 PM,0,0,CAR,16,26,ARI,CAR,-1,43.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,64,3,0,,-10,42,1,0,0,0,0,5,Low Spread
1674,10/2/22,2022,4,6,1:00 PM,0,0,DAL,25,10,WAS,DAL,-3,41,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,15,35,1,0,0,1,1,9,Low Spread
1675,10/2/22,2022,4,6,1:00 PM,0,0,DET,45,48,SEA,DET,-3.5,48.5,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,-3,93,1,0,1,0,0,11,Medium Spread
1676,10/2/22,2022,4,6,4:30 PM,0,0,GB,27,24,NE,GB,-9.5,40,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,62,8,0,,3,51,1,0,1,1,0,12,High Spread
1677,10/2/22,2022,4,6,1:00 PM,0,0,HOU,24,34,LAC,LAC,-5.5,45,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,-10,58,0,1,1,0,0,17,Medium Spread
1678,10/2/22,2022,4,6,1:00 PM,0,0,IND,17,24,TEN,IND,-3.5,43,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,-7,41,1,0,0,0,0,14,Medium Spread
1679,10/2/22,2022,4,6,4:30 PM,0,0,LVR,32,23,DEN,LVR,-2.5,45.5,Allegiant Stadium,"Las Vegas, Nevada","65,000",36.09075,-115.183722,2001,0,72,0,1,,9,55,1,0,1,1,1,19,Low Spread
1680,10/2/22,2022,4,6,9:30 AM,0,0,NO,25,28,MIN,MIN,-4,42,Tottenham Hotspur Stadium,"London, England","62,850",51.604444,-0.066389,,1,72,0,1,,-3,53,0,1,1,0,1,21,Medium Spread
1681,10/2/22,2022,4,6,1:00 PM,0,0,NYG,20,12,CHI,NYG,-3,39.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,57,12,0,light rain,8,32,1,0,0,1,1,24,Low Spread
1682,10/2/22,2022,4,6,1:00 PM,0,0,PHI,29,21,JAX,PHI,-6.5,44,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,55,12,0,rain,8,50,1,0,1,1,1,26,Medium Spread
1683,10/2/22,2022,4,6,1:00 PM,0,0,PIT,20,24,NYJ,PIT,-3,41,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,57,5,0,,-4,44,1,0,1,0,0,28,Low Spread
1684,10/2/22,2022,4,6,8:30 PM,1,0,TB,31,41,KC,TB,-1.5,47.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,75,5,0,,-10,72,1,0,1,0,0,31,Low Spread
1685,10/3/22,2022,4,0,8:30 PM,1,0,SF,24,9,LAR,SF,-1.5,42.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,70,6,0,,15,33,1,0,0,1,1,30,Low Spread
1686,10/6/22,2022,5,3,8:30 PM,1,0,DEN,9,12,IND,DEN,-3,42,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,70,3,0,,-3,21,1,0,0,0,0,10,Low Spread
1687,10/9/22,2022,5,6,4:30 PM,0,0,ARI,17,20,PHI,PHI,-5.5,49,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,-3,37,0,1,0,0,1,26,Medium Spread
1688,10/9/22,2022,5,6,8:30 PM,1,0,BAL,19,17,CIN,BAL,-3,48,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,54,3,0,,2,36,1,0,0,1,0,3,Low Spread
1689,10/9/22,2022,5,6,1:00 PM,0,0,BUF,38,3,PIT,BUF,-14,44.5,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,53,16,0,,35,41,1,0,0,1,1,4,High Spread
1690,10/9/22,2022,5,6,4:00 PM,0,0,CAR,15,37,SF,SF,-6,40,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,65,6,0,,-22,52,0,1,1,0,0,30,Medium Spread
1691,10/9/22,2022,5,6,1:00 PM,0,0,CLE,28,30,LAC,LAC,-1.5,46.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,60,11,0,,-2,58,0,1,1,0,0,17,Low Spread
1692,10/9/22,2022,5,6,9:30 AM,0,0,GB,22,27,NYG,GB,-9,42,Tottenham Hotspur Stadium,"London, England","62,850",51.604444,-0.066389,,1,62,12,0,,-5,49,1,0,1,0,0,12,High Spread
1693,10/9/22,2022,5,6,1:00 PM,0,0,JAX,6,13,HOU,JAX,-7,43.5,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,81,5,0,,-7,19,1,0,0,0,0,15,Medium Spread
1694,10/9/22,2022,5,6,4:30 PM,0,0,LAR,10,22,DAL,LAR,-5,41.5,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66,0,72,0,1,,-12,32,1,0,0,0,0,18,Medium Spread
1695,10/9/22,2022,5,6,1:00 PM,0,0,MIN,29,22,CHI,MIN,-8.5,44,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,7,51,1,0,1,1,0,21,High Spread
1696,10/9/22,2022,5,6,1:00 PM,0,0,NE,29,0,DET,NE,-3,47,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,59,10,0,,29,29,1,0,0,1,1,22,Low Spread
1697,10/9/22,2022,5,6,1:00 PM,0,0,NO,39,32,SEA,NO,-5.5,45,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,7,71,1,0,1,1,1,23,Medium Spread
1698,10/9/22,2022,5,6,1:00 PM,0,0,NYJ,40,17,MIA,MIA,-3,46,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,61,10,0,,23,57,0,1,1,1,1,20,Low Spread
1699,10/9/22,2022,5,6,1:00 PM,0,0,TB,21,15,ATL,TB,-10.5,46,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,84,3,0,,6,36,1,0,0,1,0,31,High Spread
1700,10/9/22,2022,5,6,1:00 PM,0,0,WAS,17,21,TEN,TEN,-1,43,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,62,7,0,,-4,38,0,1,0,0,0,32,Low Spread
1701,10/10/22,2022,5,0,8:30 PM,1,0,KC,30,29,LVR,KC,-7,51.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,72,4,0,,1,59,1,0,1,1,0,16,Medium Spread
1702,10/13/22,2022,6,3,8:30 PM,1,0,CHI,7,12,WAS,WAS,-1,38,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,47,14,0,,-5,19,0,1,0,0,0,33,Low Spread
1703,10/16/22,2022,6,6,1:00 PM,0,0,ATL,28,14,SF,SF,-4,45.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,14,42,0,1,0,1,1,30,Medium Spread
1704,10/16/22,2022,6,6,1:00 PM,0,0,CLE,15,38,NE,CLE,-2.5,43,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,64,9,0,,-23,53,1,0,1,0,0,8,Low Spread
1705,10/16/22,2022,6,6,1:00 PM,0,0,GB,10,27,NYJ,GB,-7.5,45,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,48,10,0,,-17,37,1,0,0,0,0,12,Medium Spread
1706,10/16/22,2022,6,6,1:00 PM,0,0,IND,34,27,JAX,IND,-1,41,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,7,61,1,0,1,1,1,14,Low Spread
1707,10/16/22,2022,6,6,4:30 PM,0,0,KC,20,24,BUF,BUF,-2.5,54,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,64,13,0,,-4,44,0,1,0,0,0,4,Low Spread
1708,10/16/22,2022,6,6,4:00 PM,0,0,LAR,24,10,CAR,LAR,-10,41,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66,0,72,0,1,,14,34,1,0,0,1,1,18,High Spread
1709,10/16/22,2022,6,6,1:00 PM,0,0,MIA,16,24,MIN,MIN,-3,45,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,84,12,0,,-8,40,0,1,0,0,0,21,Low Spread
1710,10/16/22,2022,6,6,1:00 PM,0,0,NO,26,30,CIN,CIN,-3,42.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,-4,56,0,1,1,0,0,7,Low Spread
1711,10/16/22,2022,6,6,1:00 PM,0,0,NYG,24,20,BAL,BAL,-5.5,45.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,62,2,0,,4,44,0,1,0,1,1,3,Medium Spread
1712,10/16/22,2022,6,6,8:30 PM,1,0,PHI,26,17,DAL,PHI,-6.5,42.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,59,1,0,,9,43,1,0,1,1,1,26,Medium Spread
1713,10/16/22,2022,6,6,1:00 PM,0,0,PIT,20,18,TB,TB,-10,46.5,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,61,2,0,,2,38,0,1,0,1,1,31,High Spread
1714,10/16/22,2022,6,6,4:00 PM,0,0,SEA,19,9,ARI,ARI,-2.5,50.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,77,3,0,,10,28,0,1,0,1,1,1,Low Spread
1715,10/17/22,2022,6,0,8:30 PM,1,0,LAC,19,16,DEN,LAC,-4,45.5,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66,0,72,0,1,,3,35,1,0,0,1,0,17,Medium Spread
1716,10/20/22,2022,7,3,8:30 PM,1,0,ARI,42,34,NO,ARI,-2.5,43.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,8,76,1,0,1,1,1,1,Low Spread
1717,10/23/22,2022,7,6,1:00 PM,0,0,BAL,23,20,CLE,BAL,-6.5,46.5,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,65,8,0,,3,43,1,0,0,1,0,3,Medium Spread
1718,10/23/22,2022,7,6,1:00 PM,0,0,CAR,21,3,TB,TB,-13,39.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,72,3,0,,18,24,0,1,0,1,1,31,High Spread
1719,10/23/22,2022,7,6,1:00 PM,0,0,CIN,35,17,ATL,CIN,-6.5,47.5,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,73,8,0,,18,52,1,0,1,1,1,7,Medium Spread
1720,10/23/22,2022,7,6,1:00 PM,0,0,DAL,24,6,DET,DAL,-7,49.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,18,30,1,0,0,1,1,9,Medium Spread
1721,10/23/22,2022,7,6,4:00 PM,0,0,DEN,9,16,NYJ,NYJ,-2,37,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,67,7,0,,-7,25,0,1,0,0,0,25,Low Spread
1722,10/23/22,2022,7,6,1:00 PM,0,0,JAX,17,23,NYG,JAX,-3,43.5,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,76,2,0,,-6,40,1,0,0,0,0,15,Low Spread
1723,10/23/22,2022,7,6,4:00 PM,0,0,LVR,38,20,HOU,LVR,-7,46,Allegiant Stadium,"Las Vegas, Nevada","65,000",36.09075,-115.183722,2001,0,72,0,1,,18,58,1,0,1,1,1,19,Medium Spread
1724,10/23/22,2022,7,6,4:30 PM,0,0,LAC,23,37,SEA,LAC,-4.5,51,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66,0,72,0,1,,-14,60,1,0,1,0,0,17,Medium Spread
1725,10/23/22,2022,7,6,8:30 PM,1,0,MIA,16,10,PIT,MIA,-7,44,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,77,8,0,,6,26,1,0,0,1,0,20,Medium Spread
1726,10/23/22,2022,7,6,4:30 PM,0,0,SF,23,44,KC,KC,-1,49,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,67,7,0,,-21,67,0,1,1,0,0,16,Low Spread
1727,10/23/22,2022,7,6,1:00 PM,0,0,TEN,19,10,IND,TEN,-2.5,42.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,73,10,0,,9,29,1,0,0,1,1,32,Low Spread
1728,10/23/22,2022,7,6,1:00 PM,0,0,WAS,23,21,GB,GB,-4,41.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,62,7,0,,2,44,0,1,1,1,1,12,Medium Spread
1729,10/24/22,2022,7,0,8:30 PM,1,0,NE,14,33,CHI,NE,-8.5,40,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,57,3,0,,-19,47,1,0,1,0,0,22,High Spread
1730,10/27/22,2022,8,3,8:30 PM,1,0,TB,22,27,BAL,TB,-2,46,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,79,2,0,,-5,49,1,0,1,0,0,31,Low Spread
1731,10/30/22,2022,8,6,1:00 PM,0,0,ATL,37,34,CAR,ATL,-4,41,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,3,71,1,0,1,1,0,2,Medium Spread
1732,10/30/22,2022,8,6,8:30 PM,1,0,BUF,27,17,GB,BUF,-10.5,47,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,48,6,0,,10,44,1,0,0,1,0,4,High Spread
1733,10/30/22,2022,8,6,1:00 PM,0,0,DAL,49,29,CHI,DAL,-10,42.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,20,78,1,0,1,1,1,9,High Spread
1734,10/30/22,2022,8,6,1:00 PM,0,0,DET,27,31,MIA,MIA,-3.5,52,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,-4,58,0,1,1,0,0,20,Medium Spread
1735,10/30/22,2022,8,6,4:00 PM,0,0,HOU,10,17,TEN,TEN,-1,39.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,-7,27,0,1,0,0,0,32,Low Spread
1736,10/30/22,2022,8,6,4:30 PM,0,0,IND,16,17,WAS,IND,-3,40,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,-1,33,1,0,0,0,0,14,Low Spread
1737,10/30/22,2022,8,6,9:30 AM,0,0,JAX,17,21,DEN,JAX,-1,40.5,Wembley Stadium,"London, England","90,000",51.555833,-0.279722,171,1,61,13,0,,-4,38,1,0,0,0,0,15,Low Spread
1738,10/30/22,2022,8,6,4:30 PM,0,0,LAR,14,31,SF,LAR,-1,42,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66,0,72,0,1,,-17,45,1,0,1,0,0,18,Low Spread
1739,10/30/22,2022,8,6,1:00 PM,0,0,MIN,34,26,ARI,MIN,-4,48.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,8,60,1,0,1,1,1,21,Medium Spread
1740,10/30/22,2022,8,6,1:00 PM,0,0,NO,24,0,LVR,LVR,-1,48.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,24,24,0,1,0,1,1,19,Low Spread
1741,10/30/22,2022,8,6,1:00 PM,0,0,NYJ,17,22,NE,NE,-3,40,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,60,2,0,,-5,39,0,1,0,0,0,22,Low Spread
1742,10/30/22,2022,8,6,1:00 PM,0,0,PHI,35,13,PIT,PHI,-11.5,43,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,60,1,0,,22,48,1,0,1,1,1,26,High Spread
1743,10/30/22,2022,8,6,4:30 PM,0,0,SEA,27,13,NYG,SEA,-3,44.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,53,9,0,,14,40,1,0,0,1,1,29,Low Spread
1744,10/31/22,2022,8,0,8:30 PM,1,0,CLE,32,13,CIN,CIN,-3,45,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,63,6,0,,19,45,0,1,2,1,1,7,Low Spread
1745,11/3/22,2022,9,3,8:30 PM,1,0,HOU,17,29,PHI,PHI,-14,45.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,-12,46,0,1,1,0,1,26,High Spread
1746,11/6/22,2022,9,6,4:00 PM,0,0,ARI,21,31,SEA,ARI,-2,49,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,-10,52,1,0,1,0,0,1,Low Spread
1747,11/6/22,2022,9,6,1:00 PM,0,0,ATL,17,20,LAC,LAC,-2.5,49.5,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,-3,37,0,1,0,0,0,17,Low Spread
1748,11/6/22,2022,9,6,1:00 PM,0,0,CHI,32,35,MIA,MIA,-4,46,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,58,17,0,,-3,67,0,1,1,0,1,20,Medium Spread
1749,11/6/22,2022,9,6,1:00 PM,0,0,CIN,42,21,CAR,CIN,-7,42.5,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,69,9,0,,21,63,1,0,1,1,1,7,Medium Spread
1750,11/6/22,2022,9,6,1:00 PM,0,0,DET,15,9,GB,GB,-4,49.5,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,6,24,0,1,0,1,1,12,Medium Spread
1751,11/6/22,2022,9,6,1:00 PM,0,0,JAX,27,20,LVR,LVR,-2.5,48,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,80,8,0,,7,47,0,1,0,1,1,19,Low Spread
1752,11/6/22,2022,9,6,8:30 PM,1,0,KC,20,17,TEN,KC,-14,45,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,52,7,0,,3,37,1,0,0,1,0,16,High Spread
1753,11/6/22,2022,9,6,1:00 PM,0,0,NE,26,3,IND,NE,-5,40,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,73,13,0,,23,29,1,0,0,1,1,22,Medium Spread
1754,11/6/22,2022,9,6,1:00 PM,0,0,NYJ,20,17,BUF,BUF,-10.5,46,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,72,7,0,,3,37,0,1,0,1,1,4,High Spread
1755,11/6/22,2022,9,6,4:30 PM,0,0,TB,16,13,LAR,TB,-3,42.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,86,4,0,,3,29,1,0,0,1,2,31,Low Spread
1756,11/6/22,2022,9,6,1:00 PM,0,0,WAS,17,20,MIN,MIN,-3,43.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,74,9,0,,-3,37,0,1,0,0,2,21,Low Spread
1757,11/7/22,2022,9,0,8:30 PM,1,0,NO,13,27,BAL,BAL,-1.5,46,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,-14,40,0,1,0,0,0,3,Low Spread
1758,11/10/22,2022,10,3,8:30 PM,1,0,CAR,25,15,ATL,ATL,-2.5,41.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,60,8,0,light rain,10,40,0,1,0,1,1,2,Low Spread
1759,11/13/22,2022,10,6,1:00 PM,0,0,BUF,30,33,MIN,BUF,-6,46,Highmark Stadium,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,35,9,0,heavy snow,-3,63,1,0,1,0,0,4,Medium Spread
1760,11/13/22,2022,10,6,1:00 PM,0,0,CHI,30,31,DET,CHI,-3,48.5,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,34,8,0,light snow,-1,61,1,0,1,0,0,6,Low Spread
1761,11/13/22,2022,10,6,4:30 PM,0,0,GB,31,28,DAL,DAL,-3.5,44.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,33,6,0,,3,59,0,1,1,1,1,9,Medium Spread
1762,11/13/22,2022,10,6,1:00 PM,0,0,KC,27,17,JAX,KC,-9.5,51.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,34,6,0,,10,44,1,0,0,1,1,16,High Spread
1763,11/13/22,2022,10,6,4:00 PM,0,0,LVR,20,25,IND,LVR,-4,41,Allegiant Stadium,"Las Vegas, Nevada","65,000",36.09075,-115.183722,2001,0,72,0,1,,-5,45,1,0,1,0,0,19,Medium Spread
1764,11/13/22,2022,10,6,4:30 PM,0,0,LAR,17,27,ARI,LAR,-3.5,38,SoFi Stadium,"Inglewood, California","70,240",33.95345,-118.3392,66,0,72,0,1,,-10,44,1,0,1,0,0,18,Medium Spread
1765,11/13/22,2022,10,6,1:00 PM,0,0,MIA,39,17,CLE,MIA,-3,49.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,84,4,0,,22,56,1,0,1,1,1,20,Low Spread
1766,11/13/22,2022,10,6,1:00 PM,0,0,NYG,24,16,HOU,NYG,-4.5,41,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,52,11,0,,8,40,1,0,0,1,1,24,Medium Spread
1767,11/13/22,2022,10,6,1:00 PM,0,0,PIT,20,10,NO,PIT,-1,39.5,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,41,6,0,,10,30,1,0,0,1,1,28,Low Spread
1768,11/13/22,2022,10,6,8:30 PM,1,0,SF,22,16,LAC,SF,-8,45.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,55,2,0,,6,38,1,0,0,1,0,30,High Spread
1769,11/13/22,2022,10,6,9:30 AM,0,0,TB,21,16,SEA,TB,-2.5,45,Allianz Arena,"Munich, Germany","75,024",48.218967,11.623746,1719,1,48,5,0,,5,37,1,0,0,1,1,31,Low Spread
1770,11/13/22,2022,10,6,1:00 PM,0,0,TEN,17,10,DEN,TEN,-2.5,39.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,37,6,0,,7,27,1,0,0,1,1,32,Low Spread
1771,11/14/22,2022,10,0,8:30 PM,1,0,PHI,21,32,WAS,PHI,-11,43,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,38,3,0,,-11,53,1,0,1,0,0,26,High Spread
1772,11/17/22,2022,11,3,8:30 PM,1,0,GB,17,27,TEN,GB,-3,40.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,25,10,0,,-10,44,1,0,1,0,0,12,Low Spread
