,season,week,primetime,playoff_game,score_home,score_away,point_spread,total_line,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,result,cover_result,total_result,winner_id,loser_id,cover_map,clusters,cluster
993,2019,14,1,0,31,24,-3.0,43.0,0,40,8,0,7,55,0,1,1,1,6,9,6,0,pink
994,2019,14,0,0,17,23,-2.5,43.5,0,72,0,1,-6,40,0,0,0,0,27,1,27,1,purple
995,2019,14,0,0,40,20,-3.5,48.0,0,72,0,1,20,60,1,1,1,1,2,5,2,2,blue
996,2019,14,0,0,17,24,-6.0,44.0,0,34,18,0,-7,41,0,0,0,0,3,4,3,0,pink
997,2019,14,0,0,27,19,-6.5,43.5,0,43,14,0,8,46,1,1,1,1,8,7,8,0,pink
998,2019,14,0,0,20,15,-13.0,42.0,0,38,10,0,5,35,1,1,0,0,12,32,32,0,pink
999,2019,14,0,0,24,38,-8.0,42.5,0,72,0,1,-14,62,1,0,0,1,10,13,10,1,purple
1000,2019,14,0,0,10,45,-3.0,42.0,0,63,4,0,-35,55,0,0,0,1,17,15,17,1,purple
1001,2019,14,1,0,28,12,-1.0,47.5,0,64,5,0,16,40,1,1,1,0,18,28,18,2,blue
1002,2019,14,0,0,20,7,-11.5,44.0,0,72,0,1,13,27,1,1,1,0,21,11,21,1,purple
1003,2019,14,0,0,16,23,-3.0,48.5,0,32,6,0,-7,39,1,0,0,0,16,22,16,0,pink
1004,2019,14,0,0,46,48,-1.5,45.0,0,72,0,1,-2,94,1,0,0,1,29,23,29,2,blue
1005,2019,14,0,0,22,21,-5.0,47.0,0,37,6,0,1,43,1,1,0,0,25,20,20,0,pink
1006,2019,14,0,0,21,42,-2.5,47.0,0,58,3,0,-21,63,0,0,0,1,31,19,31,1,purple
1007,2019,14,0,0,38,35,-3.0,46.5,0,76,8,0,3,73,1,1,2,1,30,14,0,2,blue
1008,2019,14,1,0,23,17,-9.5,45.0,0,50,8,0,6,40,1,1,0,0,26,24,24,0,pink
1009,2019,15,1,0,42,21,-17.0,44.0,0,33,3,0,21,63,1,1,1,1,3,25,3,0,pink
1010,2019,15,0,0,38,24,-3.0,49.0,0,72,0,1,14,62,0,1,1,1,1,8,1,2,blue
1011,2019,15,0,0,24,30,-6.0,48.5,0,53,4,0,-6,54,0,0,2,1,28,5,0,0,pink
1012,2019,15,0,0,13,34,-10.5,41.5,0,34,3,0,-21,47,0,0,0,1,22,7,22,0,pink
1013,2019,15,0,0,44,21,-1.0,48.5,0,72,0,1,23,65,0,1,1,1,9,18,9,2,blue
1014,2019,15,0,0,17,38,-6.0,46.0,0,72,0,1,-21,55,0,0,0,1,30,11,30,1,purple
1015,2019,15,0,0,21,13,-4.5,41.0,0,13,7,0,8,34,1,1,1,0,12,6,12,0,pink
1016,2019,15,0,0,23,3,-9.0,43.0,0,25,8,0,20,26,1,1,1,0,16,10,16,0,pink
1017,2019,15,0,0,10,39,-1.0,45.0,0,63,12,0,-29,49,0,0,0,1,21,17,21,1,purple
1018,2019,15,0,0,36,20,-3.5,46.5,0,46,15,0,16,56,1,1,1,1,24,20,24,0,pink
1019,2019,15,0,0,16,20,-6.5,46.0,0,55,6,0,-4,36,1,0,0,0,15,19,15,1,purple
1020,2019,15,1,0,10,17,-1.0,37.0,0,31,0,0,-7,27,1,0,0,0,4,27,4,0,pink
1021,2019,15,0,0,22,29,-10.0,49.5,0,55,6,0,-7,51,1,0,0,1,2,29,2,1,purple
1022,2019,15,0,0,21,24,-3.0,50.0,0,42,4,0,-3,45,1,0,0,0,13,31,13,0,pink
1023,2019,15,0,0,27,37,-6.5,38.5,0,51,11,0,-10,64,0,0,0,1,26,32,26,2,blue
1024,2019,15,1,0,34,7,-8.5,49.0,0,72,0,1,27,41,1,1,1,0,23,14,23,2,blue
1025,2019,16,0,0,24,17,-6.5,38.5,0,32,3,0,7,41,1,1,1,1,22,4,22,0,pink
1026,2019,16,1,0,34,31,-7.0,45.5,0,58,5,0,3,65,1,1,0,1,29,18,18,2,blue
1027,2019,16,0,0,20,23,-3.0,50.5,0,73,12,0,-3,43,0,0,2,0,13,30,0,1,purple
1028,2019,16,0,0,24,12,-7.0,48.0,0,72,0,1,12,36,1,1,1,0,2,15,2,1,purple
1029,2019,16,1,0,3,26,-7.0,45.5,0,42,10,0,-23,29,0,0,0,0,16,6,16,0,pink
1030,2019,16,0,0,15,31,-10.0,49.0,0,44,7,0,-16,46,0,0,0,0,3,8,3,0,pink
1031,2019,16,0,0,27,17,-7.5,40.0,0,62,3,0,10,44,1,1,1,1,10,11,10,2,blue
1032,2019,16,0,0,38,6,-7.0,46.5,0,72,0,1,32,44,1,1,1,0,14,5,14,2,blue
1033,2019,16,0,0,17,24,-7.5,45.0,0,65,9,0,-7,41,1,0,0,0,19,17,19,1,purple
1034,2019,16,0,0,38,35,-1.5,45.0,0,76,14,0,3,73,0,1,1,1,20,7,20,2,blue
1035,2019,16,0,0,16,10,-3.0,36.5,0,37,5,0,6,26,0,1,1,0,25,27,25,0,pink
1036,2019,16,0,0,17,9,-2.0,46.5,0,44,4,0,8,26,0,1,1,0,26,9,26,0,pink
1037,2019,16,0,0,13,27,-8.0,51.0,0,45,7,0,-14,40,1,0,0,0,1,28,1,0,pink
1038,2019,16,0,0,28,38,-3.0,49.0,0,49,2,0,-10,66,0,0,0,1,23,31,23,2,blue
1039,2019,16,0,0,35,41,-1.0,42.0,0,41,3,0,-6,76,0,0,0,1,24,32,24,2,blue
1040,2019,16,1,0,10,23,-4.0,46.5,0,72,0,1,-13,33,1,0,0,0,12,21,12,1,purple
1041,2019,17,0,0,28,10,-1.0,35.0,0,46,7,0,18,38,0,1,1,1,3,27,3,0,pink
1042,2019,17,0,0,6,13,-1.0,37.0,0,39,8,0,-7,19,0,0,0,0,25,4,25,0,pink
1043,2019,17,0,0,10,42,-14.0,44.5,0,65,7,0,-32,52,0,0,0,1,23,5,23,1,purple
1044,2019,17,0,0,33,23,-2.5,43.5,0,60,8,0,10,56,0,1,1,1,7,8,7,2,blue
1045,2019,17,0,0,47,16,-12.5,47.5,0,72,0,1,31,63,1,1,1,1,9,32,9,2,blue
1046,2019,17,0,0,16,15,-4.5,41.0,0,32,2,0,1,31,1,1,0,0,10,19,19,0,pink
1047,2019,17,0,0,20,23,-13.0,44.0,0,72,0,1,-3,43,0,0,1,0,12,11,11,1,purple
1048,2019,17,0,0,14,35,-10.0,43.0,0,72,0,1,-21,49,0,0,0,1,31,13,31,1,purple
1049,2019,17,0,0,38,20,-5.5,41.5,0,73,4,0,18,58,0,1,1,1,15,14,15,2,blue
1050,2019,17,0,0,31,21,-9.5,46.0,0,39,12,0,10,52,1,1,1,1,16,17,16,0,pink
1051,2019,17,0,0,31,24,-7.0,45.5,0,61,2,0,7,55,1,1,2,1,18,1,0,2,blue
1052,2019,17,0,0,19,21,-4.5,36.0,0,72,0,1,-2,40,0,0,1,1,6,21,21,1,purple
1053,2019,17,0,0,24,27,-17.0,45.5,0,40,2,0,-3,51,1,0,0,1,20,22,20,0,pink
1054,2019,17,0,0,17,34,-3.5,44.5,0,40,4,0,-17,51,0,0,0,1,26,24,26,0,pink
1055,2019,17,1,0,21,26,-3.5,47.0,0,47,1,0,-5,47,0,0,0,2,29,28,29,0,pink
1056,2019,17,0,0,22,28,-1.0,48.5,0,78,10,0,-6,50,1,0,0,1,2,30,2,1,purple
1057,2019,19,0,1,22,19,-2.5,43.0,0,72,0,1,3,41,1,1,1,0,13,4,13,1,purple
1058,2019,19,1,1,13,20,-4.5,45.0,0,44,4,0,-7,33,1,0,0,0,31,22,31,0,pink
1059,2019,19,0,1,20,26,-7.5,49.5,0,72,0,1,-6,46,1,0,0,0,21,23,21,1,purple
1060,2019,19,0,1,9,17,-1.0,44.5,0,41,17,0,-8,26,1,0,0,0,28,26,28,0,pink
1061,2019,20,1,1,12,28,-10.0,47.5,0,69,12,0,-16,40,1,0,0,0,31,3,31,1,purple
1062,2019,20,0,1,27,10,-7.0,44.5,0,56,11,0,17,37,1,1,1,0,29,21,29,0,pink
1063,2019,20,1,1,28,23,-4.5,45.5,0,23,8,0,5,51,1,1,1,1,12,28,12,0,pink
1064,2019,20,0,1,51,31,-10.0,50.5,0,29,11,0,20,82,1,1,1,1,16,13,16,2,blue
1065,2019,21,0,1,35,24,-7.0,51.0,0,17,10,0,11,59,1,1,1,1,16,31,16,0,pink
1066,2019,21,1,1,37,20,-8.0,46.5,0,58,5,0,17,57,1,1,1,1,29,12,29,2,blue
1067,2019,22,1,1,31,20,-1.5,53.0,1,64,6,0,11,51,1,1,1,0,16,29,16,2,blue
1068,2020,1,1,0,34,20,-9.0,54.0,0,58,6,0,14,54,1,1,1,2,16,13,16,2,blue
1069,2020,1,0,0,25,38,-1.0,49.0,0,72,0,1,-13,63,0,0,0,1,28,2,28,2,blue
1070,2020,1,0,0,38,6,-7.0,47.5,0,75,5,0,32,44,1,1,1,0,3,8,3,2,blue
1071,2020,1,0,0,27,17,-6.5,39.5,0,65,12,0,10,44,1,1,1,1,4,25,4,2,blue
1072,2020,1,0,0,30,34,-3.0,48.0,0,79,3,0,-4,64,0,0,0,1,19,5,19,2,blue
1073,2020,1,0,0,13,16,-3.0,41.5,0,83,4,0,-3,29,0,0,2,0,17,7,0,1,purple
1074,2020,1,0,0,23,27,-2.5,42.5,0,72,0,1,-4,50,1,0,0,1,6,11,6,1,purple
1075,2020,1,0,0,27,20,-8.0,45.0,0,86,8,0,7,47,0,1,1,1,15,14,15,2,blue
1076,2020,1,1,0,20,17,-2.0,51.5,0,72,0,1,3,37,0,1,1,0,18,9,18,1,purple
1077,2020,1,0,0,34,43,-2.5,44.5,0,72,0,1,-9,77,1,0,0,1,12,21,12,2,blue
1078,2020,1,0,0,21,11,-7.0,41.5,0,73,6,0,10,32,1,1,1,0,22,20,22,1,purple
1079,2020,1,0,0,34,23,-3.5,47.5,0,72,0,1,11,57,1,1,1,1,23,30,23,2,blue
1080,2020,1,0,0,20,24,-6.5,48.0,0,71,6,0,-4,44,1,0,0,0,1,29,1,1,purple
1081,2020,1,0,0,27,17,-5.0,42.0,0,76,4,0,10,44,0,1,1,1,32,26,32,2,blue
1082,2020,1,1,0,14,16,-3.0,41.0,0,78,7,0,-2,30,0,0,1,0,31,10,10,1,purple
1083,2020,1,1,0,16,26,-5.5,45.0,0,70,10,0,-10,42,0,0,0,0,27,24,27,1,purple
1084,2020,2,1,0,35,30,-6.0,43.0,0,64,6,0,5,65,1,1,0,1,8,7,7,2,blue
1085,2020,2,0,0,30,15,-7.0,46.5,0,72,0,1,15,45,1,1,1,0,1,32,1,2,blue
1086,2020,2,0,0,17,13,-5.5,42.0,0,65,9,0,4,30,1,1,0,0,6,24,24,1,purple
1087,2020,2,0,0,40,39,-3.5,53.5,0,72,0,1,1,79,1,1,0,1,9,2,2,2,blue
1088,2020,2,0,0,42,21,-6.0,50.0,0,67,11,0,21,63,1,1,1,1,12,11,12,2,blue
1089,2020,2,0,0,16,33,-7.0,49.0,0,72,0,1,-17,49,0,0,0,2,3,13,3,1,purple
1090,2020,2,0,0,28,11,-3.0,49.0,0,72,0,1,17,39,1,1,1,0,14,21,14,2,blue
1091,2020,2,0,0,20,23,-8.5,47.5,0,72,0,1,-3,43,0,0,1,0,16,17,17,1,purple
1092,2020,2,0,0,28,31,-5.5,42.0,0,89,7,0,-3,59,0,0,1,1,4,20,20,2,blue
1093,2020,2,0,0,13,31,-7.0,41.5,0,61,9,0,-18,44,0,0,0,1,29,25,29,1,purple
1094,2020,2,0,0,19,37,-1.5,45.5,0,62,8,0,-18,56,1,0,0,1,18,26,18,1,purple
1095,2020,2,0,0,26,21,-6.5,40.5,0,64,2,0,5,47,1,1,0,1,27,10,10,2,blue
1096,2020,2,1,0,35,30,-4.0,44.5,0,68,3,0,5,65,1,1,1,1,28,22,28,2,blue
1097,2020,2,0,0,31,17,-8.0,47.0,0,87,14,0,14,48,1,1,1,1,30,5,30,2,blue
1098,2020,2,0,0,33,30,-7.5,44.0,0,73,5,0,3,63,1,1,0,1,31,15,15,2,blue
1099,2020,2,1,0,34,24,-5.5,48.5,0,72,0,1,10,58,0,1,1,1,19,23,19,2,blue
1100,2020,3,1,0,13,31,-3.0,48.0,0,80,8,0,-18,44,1,0,0,0,20,15,20,1,purple
1101,2020,3,0,0,23,26,-5.5,55.5,0,72,0,1,-3,49,1,0,0,0,11,1,11,1,purple
1102,2020,3,0,0,26,30,-3.0,47.0,0,72,0,1,-4,56,1,0,0,1,6,2,6,2,blue
1103,2020,3,0,0,35,32,-2.0,47.0,0,75,13,0,3,67,1,1,1,1,4,18,4,2,blue
1104,2020,3,0,0,34,20,-7.0,44.5,0,77,13,0,14,54,1,1,1,1,8,32,8,2,blue
1105,2020,3,0,0,10,28,-6.0,42.5,0,54,4,0,-18,38,0,0,0,0,30,10,30,1,purple
1106,2020,3,0,0,36,7,-11.5,44.0,0,72,0,1,29,43,1,1,1,0,14,25,14,2,blue
1107,2020,3,0,0,16,21,-6.5,43.5,0,72,0,1,-5,37,1,0,0,0,5,17,5,1,purple
1108,2020,3,0,0,30,31,-2.5,50.0,0,72,0,1,-1,61,0,0,1,1,31,21,21,2,blue
1109,2020,3,0,0,36,20,-6.5,47.0,0,76,7,0,16,56,1,1,1,1,22,19,22,2,blue
1110,2020,3,1,0,30,37,-3.0,53.0,0,72,0,1,-7,67,1,0,0,1,12,23,12,2,blue
1111,2020,3,0,0,9,36,-3.0,43.0,0,77,4,0,-27,45,0,0,0,1,29,24,29,1,purple
1112,2020,3,0,0,23,23,-4.5,47.5,0,76,3,0,0,46,1,0,0,0,0,0,7,1,purple
1113,2020,3,0,0,28,21,-4.0,46.0,0,76,3,0,7,49,1,1,1,1,27,13,27,2,blue
1114,2020,3,0,0,38,31,-5.0,56.5,0,64,3,0,7,69,1,1,1,1,28,9,28,2,blue
1115,2020,3,1,0,20,34,-3.0,54.0,0,72,8,0,-14,54,1,0,0,2,16,3,16,1,purple
1116,2020,4,1,0,28,37,-1.5,41.0,0,65,4,0,-9,65,1,0,0,1,10,25,10,2,blue
1117,2020,4,0,0,31,21,-3.0,51.5,0,65,5,0,10,52,0,1,1,1,5,1,5,2,blue
1118,2020,4,0,0,11,19,-3.0,43.0,0,49,12,0,-8,30,0,0,0,0,14,6,14,0,pink
1119,2020,4,0,0,33,25,-2.5,49.0,0,66,8,0,8,58,1,1,1,1,7,15,7,2,blue
1120,2020,4,0,0,38,49,-3.5,56.0,0,72,0,1,-11,87,1,0,0,1,8,9,8,2,blue
1121,2020,4,0,0,29,35,-3.0,54.5,0,72,0,1,-6,64,0,0,0,1,23,11,23,2,blue
1122,2020,4,0,0,23,31,-3.5,53.5,0,72,0,1,-8,54,1,0,0,1,21,13,21,1,purple
1123,2020,4,0,0,23,30,-3.0,53.0,0,72,0,1,-7,53,0,0,0,2,4,19,4,1,purple
1124,2020,4,0,0,17,9,-13.0,48.5,0,72,0,1,8,26,1,1,0,0,18,24,24,1,purple
1125,2020,4,0,0,23,31,-5.5,54.5,0,86,13,0,-8,54,0,0,0,0,28,20,28,1,purple
1126,2020,4,1,0,20,25,-7.5,45.0,0,84,6,0,-5,45,1,0,0,2,26,29,26,1,purple
1127,2020,4,0,0,38,31,-7.0,42.5,0,75,7,0,7,69,1,1,2,1,30,17,0,2,blue
1128,2020,4,0,0,17,31,-14.0,45.0,0,66,4,0,-14,48,0,0,2,1,3,32,0,1,purple
1129,2020,4,1,0,30,16,-7.0,56.5,0,53,12,0,14,46,1,1,1,0,12,2,12,0,pink
1130,2020,4,1,0,26,10,-7.0,53.0,0,70,11,0,16,36,1,1,1,0,16,22,16,2,blue
1131,2020,5,1,0,20,19,-3.5,44.5,0,57,6,0,1,39,0,1,1,0,6,30,6,1,purple
1132,2020,5,0,0,16,23,-2.5,54.0,0,72,0,1,-7,39,1,0,0,0,5,2,5,1,purple
1133,2020,5,0,0,27,3,-11.0,50.5,0,69,5,0,24,30,1,1,1,0,3,7,3,2,blue
1134,2020,5,0,0,32,23,-1.0,48.0,0,63,13,0,9,55,1,1,1,1,8,14,8,2,blue
1135,2020,5,0,0,37,34,-8.0,53.0,0,72,0,1,3,71,1,1,0,1,9,24,24,2,blue
1136,2020,5,0,0,30,14,-5.5,54.5,0,72,0,1,16,44,1,1,1,0,13,15,13,2,blue
1137,2020,5,0,0,32,40,-10.5,54.5,0,77,12,0,-8,72,1,0,0,1,19,16,19,2,blue
1138,2020,5,0,0,10,30,-7.0,47.5,0,65,7,0,-20,40,0,0,0,0,1,25,1,1,purple
1139,2020,5,0,0,38,29,-7.0,43.5,0,69,5,0,9,67,1,1,1,1,27,26,27,2,blue
1140,2020,5,0,0,17,43,-7.5,51.0,0,73,8,0,-26,60,1,0,0,1,20,29,20,1,purple
1141,2020,5,1,0,27,26,-6.5,56.5,0,56,13,0,1,53,1,1,0,0,28,21,21,2,blue
1142,2020,5,0,0,10,30,-7.0,46.0,0,70,3,0,-20,40,0,0,0,0,18,32,18,1,purple
1143,2020,5,1,0,30,27,-7.0,49.5,0,72,0,1,3,57,1,1,0,1,23,17,17,2,blue
1144,2020,5,1,0,42,16,-3.5,53.0,0,66,2,0,26,58,0,1,1,1,31,4,31,2,blue
1145,2020,6,0,0,16,23,-1.5,44.5,0,61,4,0,-7,39,1,0,0,0,6,5,6,1,purple
1146,2020,6,0,0,31,27,-7.5,45.5,0,72,0,1,4,58,1,1,0,1,14,7,7,2,blue
1147,2020,6,0,0,16,34,-3.0,54.5,0,79,9,0,-18,50,0,0,0,0,11,15,11,1,purple
1148,2020,6,0,0,24,0,-9.0,47.0,0,82,14,0,24,24,1,1,1,0,20,25,20,1,purple
1149,2020,6,0,0,23,40,-4.0,54.0,0,72,0,1,-17,63,1,0,0,1,2,21,2,1,purple
1150,2020,6,0,0,12,18,-8.0,45.0,0,58,6,0,-6,30,1,0,0,0,10,22,10,1,purple
1151,2020,6,0,0,20,19,-2.5,43.0,0,63,11,0,1,39,1,1,0,0,24,32,32,1,purple
1152,2020,6,0,0,28,30,-10.0,46.5,0,64,7,0,-2,58,0,0,1,1,3,26,26,2,blue
1153,2020,6,0,0,38,7,-3.0,51.0,0,60,8,0,31,45,1,1,1,0,27,8,27,2,blue
1154,2020,6,1,0,24,16,-2.5,51.5,0,83,6,0,8,40,0,1,1,0,29,18,29,1,purple
1155,2020,6,0,0,38,10,-1.0,55.0,0,86,15,0,28,48,0,1,1,0,30,12,30,2,blue
1156,2020,6,0,0,42,36,-3.5,53.5,0,61,6,0,6,78,1,1,1,1,31,13,31,2,blue
1157,2020,6,0,0,17,26,-5.0,57.5,0,50,3,0,-9,43,0,0,0,0,16,4,16,1,purple
1158,2020,6,1,0,10,38,-1.0,55.0,0,72,0,1,-28,48,0,0,0,0,1,9,1,1,purple
1159,2020,7,1,0,22,21,-4.5,45.0,0,68,3,0,1,43,1,1,0,0,26,24,24,1,purple
1160,2020,7,1,0,37,34,-3.5,56.0,0,72,0,1,3,71,0,1,1,1,1,28,1,2,blue
1161,2020,7,0,0,22,23,-2.0,55.0,0,72,0,1,-1,45,1,0,0,0,11,2,11,1,purple
1162,2020,7,0,0,34,37,-3.0,51.0,0,48,5,0,-3,71,0,0,2,1,8,7,0,2,blue
1163,2020,7,0,0,16,43,-7.0,46.0,0,14,8,0,-27,59,0,0,0,1,16,10,16,0,pink
1164,2020,7,0,0,20,35,-3.0,57.0,0,72,0,1,-15,55,0,0,0,0,12,13,12,1,purple
1165,2020,7,0,0,20,45,-3.5,52.0,0,72,0,1,-25,65,0,0,0,1,30,19,30,1,purple
1166,2020,7,0,0,39,29,-7.5,48.5,0,72,0,1,10,68,1,1,1,1,17,15,17,2,blue
1167,2020,7,0,0,6,33,-3.0,44.5,0,49,5,0,-27,39,1,0,0,0,29,22,29,1,purple
1168,2020,7,0,0,27,24,-6.5,50.0,0,72,0,1,3,51,1,1,0,1,23,5,5,2,blue
1169,2020,7,0,0,10,18,-10.0,46.0,0,50,6,0,-8,28,0,0,1,0,4,25,25,1,purple
1170,2020,7,0,0,24,27,-1.0,51.0,0,58,2,0,-3,51,1,0,0,2,27,31,27,1,purple
1171,2020,7,0,0,25,3,-1.0,45.0,0,46,6,0,22,28,1,1,1,0,32,9,32,0,pink
1172,2020,7,1,0,24,10,-6.0,45.0,0,72,0,1,14,34,1,1,1,0,18,6,18,1,purple
1173,2020,8,1,0,17,25,-2.0,51.0,0,74,7,0,-8,42,1,0,0,0,2,5,2,1,purple
1174,2020,8,0,0,24,28,-4.0,46.0,0,51,10,0,-4,52,1,0,0,1,27,3,27,0,pink
1175,2020,8,0,0,24,21,-4.5,40.5,0,42,17,0,3,45,1,1,0,1,4,22,22,0,pink
1176,2020,8,0,0,23,26,-4.0,43.0,0,38,18,0,-3,49,0,0,1,1,23,6,6,0,pink
1177,2020,8,0,0,31,20,-7.0,50.5,0,49,18,0,11,51,0,1,1,1,7,31,7,0,pink
1178,2020,8,0,0,6,16,-1.5,48.0,0,47,26,0,-10,22,1,0,0,0,19,8,19,0,pink
1179,2020,8,0,0,31,30,-3.5,44.5,0,66,7,0,1,61,0,1,1,1,10,17,10,2,blue
1180,2020,8,0,0,21,41,-3.0,49.5,0,72,0,1,-20,62,0,0,0,1,14,11,14,1,purple
1181,2020,8,0,0,22,28,-6.5,50.0,0,33,24,0,-6,50,1,0,0,2,21,12,21,0,pink
1182,2020,8,0,0,35,9,-19.5,49.0,0,46,12,0,26,44,1,1,1,0,16,25,16,0,pink
1183,2020,8,0,0,28,17,-3.5,45.5,0,85,9,0,11,45,0,1,1,0,20,18,20,2,blue
1184,2020,8,1,0,23,9,-11.5,42.5,0,50,11,0,14,32,1,1,1,0,26,9,26,0,pink
1185,2020,8,0,0,37,27,-3.0,53.5,0,55,3,0,10,64,1,1,1,1,28,29,28,2,blue
1186,2020,8,1,0,23,25,-12.5,45.0,0,39,8,0,-2,48,0,0,1,1,30,24,24,0,pink
1187,2020,9,1,0,17,34,-7.5,48.5,0,76,4,0,-17,51,0,0,0,1,12,29,12,1,purple
1188,2020,9,0,0,31,34,-5.5,49.0,0,72,0,1,-3,65,1,0,0,1,20,1,20,2,blue
1189,2020,9,0,0,34,27,-4.0,49.0,0,72,0,1,7,61,1,1,1,1,2,10,2,2,blue
1190,2020,9,0,0,44,34,-3.0,55.0,0,65,3,0,10,78,0,1,1,1,4,28,4,2,blue
1191,2020,9,0,0,19,24,-14.0,44.0,0,72,0,1,-5,43,0,0,1,0,27,9,9,1,purple
1192,2020,9,0,0,10,24,-1.0,48.0,0,72,0,1,-14,34,0,0,0,0,3,14,3,1,purple
1193,2020,9,0,0,25,27,-6.5,49.5,0,80,15,0,-2,52,0,0,1,1,13,15,15,2,blue
1194,2020,9,0,0,33,31,-10.0,51.5,0,68,15,0,2,64,1,1,0,1,16,5,5,2,blue
1195,2020,9,0,0,26,31,-1.0,52.5,0,72,0,1,-5,57,0,0,0,1,19,17,19,2,blue
1196,2020,9,0,0,34,20,-4.0,52.0,0,72,0,1,14,54,1,1,1,1,21,11,21,2,blue
1197,2020,9,1,0,3,38,-4.0,50.5,0,77,13,0,-35,41,1,0,0,0,23,30,23,1,purple
1198,2020,9,0,0,24,17,-6.5,47.0,0,74,7,0,7,41,1,1,1,0,31,6,31,1,purple
1199,2020,9,0,0,20,23,-2.5,43.0,0,68,1,0,-3,43,1,0,0,2,24,32,24,1,purple
1200,2020,9,1,0,27,30,-9.5,41.5,0,60,3,0,-3,57,0,0,1,1,22,25,25,2,blue
1201,2020,10,1,0,17,34,-1.0,48.5,0,52,3,0,-17,51,1,0,0,1,14,31,14,1,purple
1202,2020,10,0,0,32,30,-2.5,56.0,0,72,0,1,2,62,1,1,0,1,1,4,4,2,blue
1203,2020,10,0,0,23,46,-6.0,51.0,0,66,12,0,-23,69,0,0,0,1,30,5,30,1,purple
1204,2020,10,0,0,10,7,-4.0,45.5,0,59,16,0,3,17,1,1,0,0,8,13,13,1,purple
1205,2020,10,0,0,30,27,-3.0,46.0,0,72,0,1,3,57,1,1,2,1,11,32,0,2,blue
1206,2020,10,0,0,24,20,-14.0,47.5,0,37,24,0,4,44,1,1,0,0,12,15,15,0,pink
1207,2020,10,0,0,37,12,-3.5,50.5,0,72,0,1,25,49,1,1,1,0,19,10,19,2,blue
1208,2020,10,0,0,23,16,-3.0,54.5,0,72,0,1,7,39,1,1,1,0,18,28,18,1,purple
1209,2020,10,0,0,29,21,-2.0,48.5,0,83,6,0,8,50,1,1,1,1,20,17,20,2,blue
1210,2020,10,1,0,23,17,-7.0,43.5,0,50,12,0,6,40,0,1,1,0,22,3,22,0,pink
1211,2020,10,0,0,27,13,-9.5,49.5,0,72,0,1,14,40,1,1,1,0,23,29,23,2,blue
1212,2020,10,0,0,27,17,-4.0,44.5,0,55,13,0,10,44,0,1,1,0,24,26,24,0,pink
1213,2020,10,0,0,36,10,-7.0,46.5,0,56,8,0,26,46,1,1,1,0,27,7,27,2,blue
1214,2020,10,1,0,13,19,-3.0,43.5,0,43,8,0,-6,32,0,0,0,0,21,6,21,0,pink
1215,2020,11,1,0,28,21,-3.0,57.5,0,47,9,0,7,49,1,1,1,0,28,1,28,0,pink
1216,2020,11,0,0,24,30,-6.0,50.0,0,51,7,0,-6,54,1,0,0,1,31,3,31,0,pink
1217,2020,11,0,0,20,0,-1.5,46.5,0,61,2,0,20,20,0,1,1,0,5,11,5,0,pink
1218,2020,11,0,0,22,17,-3.0,47.0,0,37,5,0,5,39,1,1,1,0,8,26,8,0,pink
1219,2020,11,0,0,20,13,-3.5,46.0,0,44,3,0,7,33,0,1,1,0,10,20,10,0,pink
1220,2020,11,0,0,27,20,-2.5,49.0,0,72,0,1,7,47,0,1,1,0,13,22,13,2,blue
1221,2020,11,0,0,34,31,-1.5,51.5,0,72,0,1,3,65,1,1,1,1,14,12,14,2,blue
1222,2020,11,0,0,3,27,-10.5,46.0,0,71,7,0,-24,30,0,0,0,0,27,15,27,1,purple
1223,2020,11,1,0,31,35,-7.5,57.0,0,72,0,1,-4,66,0,0,1,1,16,19,19,2,blue
1224,2020,11,0,0,34,28,-9.5,46.5,0,72,0,1,6,62,1,1,0,1,17,25,25,2,blue
1225,2020,11,0,0,28,31,-7.0,48.5,0,72,0,1,-3,59,1,0,0,1,9,21,9,2,blue
1226,2020,11,0,0,24,9,-3.5,49.0,0,72,0,1,15,33,1,1,1,0,23,2,23,1,purple
1227,2020,11,0,0,20,9,-1.5,47.0,0,54,7,0,11,29,1,1,1,0,32,7,32,0,pink
1228,2020,11,1,0,24,27,-4.5,48.0,0,69,4,0,-3,51,1,0,0,1,18,30,18,1,purple
1229,2020,12,0,0,16,41,-3.0,46.0,0,72,0,1,-25,57,1,0,0,1,32,9,32,1,purple
1230,2020,12,0,0,25,41,-3.0,51.0,0,72,0,1,-16,66,0,0,0,1,13,11,13,2,blue
1231,2020,12,0,0,43,6,-3.0,53.5,0,72,0,1,37,49,0,1,1,0,2,19,2,2,blue
1232,2020,12,0,0,27,17,-4.5,52.0,0,46,11,0,10,44,1,1,1,0,4,17,4,0,pink
1233,2020,12,0,0,17,19,-6.0,44.5,0,46,4,0,-2,36,0,0,1,0,24,7,7,0,pink
1234,2020,12,0,0,3,31,-14.5,36.5,0,38,3,0,-28,34,0,0,0,0,23,10,23,0,pink
1235,2020,12,1,0,41,25,-9.5,44.0,0,35,13,0,16,66,1,1,1,1,12,6,12,0,pink
1236,2020,12,0,0,26,45,-3.0,51.5,0,72,0,1,-19,71,1,0,0,1,31,14,31,2,blue
1237,2020,12,0,0,25,27,-7.0,48.5,0,68,1,0,-2,52,0,0,1,1,8,15,15,2,blue
1238,2020,12,0,0,20,23,-6.5,44.5,0,72,0,1,-3,43,1,0,0,0,29,18,29,1,purple
